elapsed_time,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,ee_x,ee_y,ee_z
0.0,-0.0021084123266787327,-0.782458645895285,0.0003605257257756569,-2.3531731606537747,0.0072863826362204,1.5657505919130124,0.797194793455735,0.3067284199883564,0.0010069329593722699,0.48711191787547437
0.099971,-0.002023255510144439,-0.7859612203617765,0.0004326178982996463,-2.3592982983097275,0.0072690796415895206,1.5688997624093657,0.7972042878548168,0.30530726218796445,0.0012686519348224464,0.4845305624107082
0.199991,-0.0017161165719080703,-0.7868715047656243,0.005789989273429133,-2.3619936458678414,0.008099852966130845,1.5681834994064534,0.7971965909565817,0.3061866799587833,0.004302266770943433,0.48562841366615106
0.299988,-0.0010824440513264855,-0.7715182840985817,0.019295888635374462,-2.337271878088896,0.01512842351259549,1.5644671947426896,0.7972369234818598,0.31240983342871154,0.011690364059264697,0.49434147247087473
0.399954,-0.001058365509318764,-0.7437047433256213,0.0389048637288345,-2.2950258766636513,0.024960005075446205,1.5600100786933044,0.7983231688407317,0.3210730163381923,0.02138852864694753,0.5044644164408439
0.499983,-0.0012750935769865323,-0.7142193661993738,0.05863013674827708,-2.2553510070149883,0.03294974339907822,1.554404013270672,0.8010853119564435,0.3289012764302512,0.030534263131392455,0.5121746511330677
0.599994,-0.0021318235119769983,-0.68419301806495,0.0764887563663817,-2.217595943400623,0.04087107484836499,1.5459778467886314,0.8056971604049922,0.33641222092029077,0.03901239647848949,0.5185008414308833
0.699993,-0.004991018549053475,-0.6521192421783398,0.09224438704201449,-2.177525237569435,0.048774565932198984,1.534758290679032,0.8098971702198581,0.34422582368801813,0.04661109543790262,0.5253536882847115
0.799991,-0.00970815960071823,-0.6190110325697188,0.10761862905549342,-2.13406935190494,0.055050885932395,1.523858159506862,0.8174474561836306,0.35253360072890816,0.05366375179919024,0.5331727868030792
0.89999,-0.014133323174042194,-0.5853465994471773,0.12310093231546751,-2.08778531902733,0.06165549619290263,1.5122821904739128,0.8268631476111921,0.36114498374819387,0.06141639447694543,0.5414159126280979
0.999993,-0.018261553951219384,-0.5518920104083626,0.1385086214950686,-2.03990029938035,0.06464556954788102,1.5003702396095073,0.8397371960686038,0.36972201643049435,0.06880525780202953,0.5497915669332034
1.099979,-0.02126838527909614,-0.5168422968835432,0.15404266757458857,-1.989863089503716,0.06622976578460446,1.486528513713323,0.8533612835788678,0.3783312904888148,0.07618412279878889,0.5582706112039064
1.199984,-0.024251880897329485,-0.48063030630175047,0.16838583550757774,-1.9380858780458967,0.06720320251523877,1.47184984111081,0.8673304144892855,0.3871488112151984,0.08362027436224129,0.5668183234965146
1.29997,-0.026499234085936605,-0.4438685764008849,0.18227592252379948,-1.8846804318640125,0.06753384755814963,1.4565571270653679,0.8828664621654556,0.39589340534536355,0.09080424144674429,0.5747498389759483
