elapsed_time,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,ee_x,ee_y,ee_z
0.0,0.0,0.0,0.0,-1.59695,0.0,2.5307,0.0,0.30815060186713744,0.0030716971663771013,0.4864175256144761
0.099977,0.0,0.0,0.0,-1.59695,0.0,2.5307,0.0,0.3039175832597874,0.002692903969341296,0.47606048731374
0.19999,0.0,0.0,0.0,-1.59695,0.0,2.5307,0.0,0.30249102625333096,0.004085713214997037,0.46552584352123105
0.299982,-0.0020699870165582683,-0.7939947816613173,0.02031075823452264,-2.4281555496364446,0.006314777905372825,1.6172770368571348,0.7662074030721028,0.3054546750674507,0.006922047072386903,0.4594708316181686
0.39997,-0.002803467201413543,-0.7875823208652113,0.03002743706285276,-2.4367424071521127,0.009149138732195071,1.637954468254239,0.7662146183344923,0.3092269274122054,0.010233498644818664,0.4551407288341816
0.499985,-0.0041089457827630065,-0.7816933190552658,0.038076059099508286,-2.4453749572907064,0.014341866461156247,1.6569941783820157,0.7662242146822983,0.31246482730366204,0.013271747637866668,0.45072140470861666
0.59998,-0.006913275343069459,-0.7760755323033244,0.04397942482545008,-2.4577625662723093,0.016437325479627708,1.6766648793500918,0.7662258381496324,0.31514690502573617,0.014462304567100629,0.44465718408618177
0.699986,-0.010299546731255495,-0.7668977869492105,0.04716200035257492,-2.467895899577899,0.017146443688979267,1.6945023444884246,0.7662242146822916,0.31817267570453495,0.014370070957845562,0.43842913890834123
0.799989,-0.013681294855674493,-0.7556059105376409,0.04764100522226019,-2.4788418964798247,0.017243818219498618,1.7144422247358901,0.7662310270443498,0.32156131620889195,0.013318928747024086,0.43126783627507037
0.899965,-0.01704340805128663,-0.7441543267369094,0.04761497152228975,-2.4897557094426146,0.017236177892672053,1.7322248356244139,0.7662300953897182,0.3243341814936561,0.012085665580194296,0.4239107991173261
0.999971,-0.020014502656723505,-0.7345747939917524,0.0475770329703483,-2.499481384137374,0.017240597397163313,1.7525872443291857,0.7662282094962356,0.327565846087847,0.011000089111683903,0.41788085377056405
1.099965,-0.021278798876815563,-0.7260019967056048,0.04762042861634219,-2.5098727718723213,0.017282701915001024,1.7708856301298592,0.7662301130503536,0.3299747271612005,0.01048510255230006,0.41165523893252487
1.199985,-0.021398455908909157,-0.7193246152122845,0.04915338999371587,-2.520522100242674,0.018102453283964225,1.790216043110146,0.7662233426262579,0.33226801725464744,0.01094354794220928,0.4060121320201655
1.299981,-0.021391399703725996,-0.7157667162100861,0.05271566994050294,-2.5338065304506756,0.020439050702052302,1.8076711295680377,0.7662298542006095,0.3331741012365343,0.012244008381920874,0.3998894831392105
1.399984,-0.021383943212231006,-0.7156528733403277,0.0555490600311398,-2.5508622186866443,0.02151397335581078,1.8216937788675727,0.7662291541799977,0.3321935962840619,0.012934226801884637,0.39284390648176726
1.499983,-0.021875913023698325,-0.7158765877367129,0.05567326055383709,-2.5706093333941045,0.021541535321243026,1.8358739631562941,0.7662285801535422,0.3304874609089437,0.012418096882519047,0.3846886748694219
1.599981,-0.023581996964042118,-0.7173186704675583,0.05528004481538354,-2.591214115447033,0.021526201765915298,1.848966881037756,0.7662322538120835,0.3281879402860808,0.011338804962465972,0.37648480769261033
1.699985,-0.02483994657246452,-0.7174325300016933,0.055015131567466485,-2.6074052062148234,0.02153915270214742,1.8642109659642148,0.7662322538120834,0.327443337580204,0.010581013495975171,0.37019811376317746
1.799992,-0.024877030865884983,-0.7161477751537446,0.05539684941368699,-2.617544295979449,0.021623464996490878,1.8822896387094101,0.7662269566862109,0.32875540677883414,0.010542960912571722,0.3665329398842835
1.899982,-0.0248799217615625,-0.7115401478508612,0.057337336001759394,-2.6223895823373846,0.022905565818972903,1.902596861055976,0.766222081569942,0.3319515376370638,0.011269378074384566,0.3644025583080735
1.999968,-0.02486712630705975,-0.7061957279760224,0.059858932226512826,-2.6321587011083687,0.02641325377070665,1.9225550659218318,0.7662208279079338,0.3336226301690748,0.012382096884458672,0.3595750203664129
2.099968,-0.024876447944614268,-0.704387988083085,0.0607381840074392,-2.650693538167388,0.02708069897933359,1.9370269255607884,0.7662261989963426,0.33163031182726155,0.01229832965535713,0.3513837415347275
2.199966,-0.025071353435369027,-0.7044262426250818,0.06067557637305888,-2.6719489414313147,0.02708288129961381,1.951583157613296,0.7662352842817436,0.32874684181998753,0.011745354084220876,0.34260427582587794
2.299967,-0.025792520044796784,-0.7044093517369917,0.060386551895802186,-2.690225665331224,0.027077490415264374,1.9660788700435627,0.7662297178288573,0.3266149853026905,0.01103782371661973,0.3352999423342597
2.399967,-0.026169534706623865,-0.7026427959086238,0.06041382216478352,-2.7018620317733495,0.02709750133678314,1.9831052319813622,0.7662307385759074,0.3269110703410842,0.010709109349348506,0.33078930551169805
2.499964,-0.02616299983842019,-0.693759080771564,0.06104440923914892,-2.7060562693288492,0.027466659411664877,2.0047511247674348,0.7662316106252295,0.33021791270729683,0.010904823411908592,0.3277303441808059
2.599979,-0.026149770839804708,-0.6786259255789995,0.06335181169908749,-2.7111650095369693,0.02908175677529795,2.0278560576911717,0.7662308484669413,0.33334235543995167,0.01169449309350279,0.3222100847401411
