timestamp_s,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7
8.05904,0.956701,-3.80222,-0.487796,-1.39084,0.690209,0.522164,0.79063
8.06005,0.959546,-3.79452,-0.483163,-1.43046,0.687666,0.49209,0.792027
8.061,0.990227,-3.7748,-0.471526,-1.4574,0.687861,0.47196,0.793707
8.062,0.982006,-3.77619,-0.474204,-1.46794,0.691875,0.480829,0.795241
8.06301,0.984644,-3.74089,-0.473099,-1.44773,0.689383,0.480647,0.800764
8.06398,0.97552,-3.74705,-0.473623,-1.46912,0.692127,0.495416,0.802961
8.06497,0.988383,-3.72944,-0.469372,-1.4659,0.693168,0.460477,0.804912
8.06598,1.00094,-3.69106,-0.458821,-1.40734,0.690652,0.425379,0.806193
8.06697,0.993441,-3.67835,-0.430023,-1.37011,0.690547,0.422274,0.807879
8.06798,1.00409,-3.64062,-0.438672,-1.32638,0.695007,0.417035,0.808966
8.06901,0.992221,-3.61849,-0.451811,-1.41836,0.690946,0.405023,0.810607
8.07006,0.979449,-3.60106,-0.420293,-1.37363,0.695124,0.40068,0.811705
8.07104,0.978838,-3.59761,-0.39818,-1.27443,0.690373,0.379151,0.814531
8.07208,0.979307,-3.5888,-0.42052,-1.27824,0.705415,0.366538,0.821216
8.07308,0.982582,-3.56943,-0.424,-1.22793,0.707521,0.341933,0.819579
8.07407,0.99255,-3.53577,-0.432876,-1.31202,0.708183,0.335389,0.820608
8.07506,1.0078,-3.55603,-0.42627,-1.27335,0.700177,0.326246,0.823792
8.07608,1.00058,-3.53738,-0.428859,-1.199,0.697533,0.304884,0.821694
8.077,1.00117,-3.52318,-0.42804,-1.18452,0.699003,0.294582,0.824648
8.07802,1.00817,-3.5256,-0.434302,-1.13661,0.700486,0.274093,0.823843
8.07905,0.999636,-3.50234,-0.438412,-1.18621,0.702776,0.28533,0.824934
8.08008,0.994443,-3.51125,-0.449608,-1.19196,0.702841,0.289713,0.827598
8.08107,0.996242,-3.51405,-0.444653,-1.18633,0.706889,0.284192,0.829455
8.08207,0.985953,-3.49229,-0.438908,-1.21177,0.710688,0.288955,0.827688
8.08307,1.00136,-3.45851,-0.447447,-1.18298,0.711346,0.291917,0.827288
8.08407,0.992683,-3.45954,-0.447283,-1.20323,0.715993,0.324045,0.827794
8.08501,0.984044,-3.44384,-0.425825,-1.19259,0.72285,0.317128,0.830582
8.08597,0.976233,-3.40625,-0.4279,-1.16335,0.731951,0.312287,0.829114
8.08707,0.996669,-3.39488,-0.44261,-1.17224,0.727295,0.344263,0.836367
8.08802,0.980654,-3.4003,-0.445229,-1.19254,0.737344,0.37533,0.833262
8.08903,0.982072,-3.41786,-0.441497,-1.22945,0.74053,0.394303,0.833527
8.09007,1.0029,-3.42713,-0.438998,-1.22797,0.733849,0.404618,0.834264
8.09106,0.995509,-3.38425,-0.441768,-1.16195,0.722893,0.389566,0.834248
8.09206,0.990176,-3.39492,-0.446541,-1.12405,0.730386,0.385171,0.833285
8.09306,0.980545,-3.40199,-0.414013,-1.0837,0.733938,0.380409,0.833908
8.09406,0.981837,-3.41531,-0.414058,-1.17257,0.738487,0.402252,0.835051
8.09506,0.974977,-3.43073,-0.406976,-1.13474,0.735241,0.407265,0.840198
8.09607,0.973631,-3.46307,-0.401007,-1.06409,0.739886,0.4262,0.839961
8.09706,0.976043,-3.45309,-0.407355,-1.05365,0.756845,0.433593,0.840336
8.09803,0.964453,-3.47927,-0.431415,-1.03357,0.743633,0.432105,0.840019
8.09897,0.969543,-3.50092,-0.432373,-1.11574,0.747109,0.440196,0.840081
8.10008,0.971155,-3.5291,-0.43207,-1.05267,0.757329,0.435506,0.839888
8.10108,0.942551,-3.53805,-0.418483,-1.01737,0.757015,0.428239,0.836987
8.10207,0.927409,-3.55723,-0.413001,-0.991085,0.753546,0.445683,0.837068
8.10307,0.93891,-3.58998,-0.430822,-0.994844,0.74799,0.464494,0.840022
8.10397,0.952858,-3.62036,-0.431015,-1.04917,0.752239,0.47824,0.839747
8.10505,0.945861,-3.64766,-0.444593,-1.12229,0.761134,0.49503,0.835532
8.10607,0.943157,-3.65726,-0.457112,-1.11414,0.764339,0.486807,0.836855
8.10707,0.93852,-3.66057,-0.4668,-1.10405,0.762897,0.498587,0.838584
8.10798,0.93999,-3.67276,-0.465869,-1.10949,0.766024,0.506666,0.841991
8.10898,0.953814,-3.72026,-0.467107,-1.12858,0.766848,0.532916,0.842146
8.11001,0.945245,-3.72125,-0.445526,-1.2039,0.762578,0.540869,0.837939
8.11107,0.959151,-3.6962,-0.463256,-1.2,0.760823,0.516632,0.837531
8.11207,0.947425,-3.69978,-0.474883,-1.20205,0.75851,0.495084,0.836628
8.11308,0.956277,-3.67745,-0.478939,-1.23578,0.770013,0.486325,0.835411
8.11397,0.956023,-3.72661,-0.482333,-1.24184,0.77265,0.498448,0.836231
8.11506,0.954753,-3.72407,-0.493557,-1.28212,0.764322,0.505432,0.834832
8.11604,0.958718,-3.65891,-0.48549,-1.25543,0.764047,0.482139,0.836944
8.11704,0.958843,-3.65648,-0.45624,-1.22835,0.762125,0.443573,0.833173
8.11804,0.970815,-3.61016,-0.465466,-1.18531,0.76767,0.415445,0.837745
8.11898,0.967029,-3.63114,-0.47208,-1.23905,0.768888,0.427682,0.837827
8.12005,0.951077,-3.626,-0.454514,-1.23528,0.774459,0.410676,0.839147
8.121,0.962455,-3.60728,-0.468989,-1.19431,0.769836,0.432591,0.832764
8.122,0.954551,-3.5981,-0.481355,-1.16153,0.769301,0.429853,0.831542
8.123,0.955907,-3.57678,-0.477037,-1.13784,0.76824,0.415203,0.83586
8.12401,0.957344,-3.55681,-0.48182,-1.22956,0.770585,0.414913,0.837508
8.12505,0.938834,-3.54627,-0.473829,-1.19309,0.765856,0.40088,0.835957
8.12604,0.929418,-3.53981,-0.478303,-1.10459,0.767624,0.399967,0.833752
8.127,0.927442,-3.52273,-0.473481,-1.08735,0.77125,0.405374,0.833612
8.128,0.926774,-3.49944,-0.475136,-1.04372,0.776547,0.397514,0.837108
8.12901,0.932282,-3.48034,-0.477101,-1.11352,0.776677,0.404746,0.836377
8.13004,0.936187,-3.48748,-0.484177,-1.08195,0.782608,0.407737,0.831573
8.13097,0.920478,-3.46883,-0.50619,-1.03785,0.774575,0.417573,0.831145
8.13197,0.907515,-3.47578,-0.500205,-1.01839,0.775684,0.411517,0.833751
8.13297,0.891872,-3.44647,-0.508889,-1.0051,0.767668,0.408115,0.832541
8.13398,0.899945,-3.44536,-0.510292,-1.05343,0.771859,0.424272,0.832892
8.13507,0.913617,-3.44486,-0.504683,-1.10067,0.779303,0.418347,0.832555
8.13608,0.90002,-3.42569,-0.508044,-1.0573,0.771847,0.403174,0.834305
8.13703,0.920436,-3.42887,-0.520467,-1.04512,0.77709,0.392436,0.82985
8.13805,0.918735,-3.39127,-0.516608,-1.0231,0.777749,0.377275,0.828622
8.13907,0.918038,-3.41762,-0.522287,-1.0467,0.780227,0.397924,0.829428
8.14005,0.925962,-3.4113,-0.52059,-1.06426,0.780189,0.399112,0.828276
8.14106,0.920285,-3.37915,-0.529234,-1.05022,0.785579,0.393295,0.83029
8.14207,0.920855,-3.38938,-0.521852,-1.01522,0.788233,0.402091,0.831471
8.14298,0.921682,-3.35773,-0.511571,-1.02342,0.777865,0.401343,0.83027
8.14397,0.916994,-3.38723,-0.513171,-1.07561,0.776501,0.425498,0.830737
8.14498,0.914251,-3.3771,-0.519901,-1.04489,0.774988,0.426677,0.830552
8.14603,0.891489,-3.36094,-0.511404,-0.967064,0.778151,0.437994,0.827395
8.14703,0.902979,-3.37272,-0.519928,-0.969205,0.785389,0.456835,0.826863
8.14804,0.901535,-3.34329,-0.529277,-0.917548,0.788349,0.47897,0.827512
8.14905,0.894278,-3.34072,-0.530205,-1.00933,0.792223,0.490814,0.826857
8.15002,0.889401,-3.36015,-0.511697,-0.993895,0.792633,0.505305,0.826157
8.15104,0.877423,-3.38954,-0.511651,-0.918412,0.795895,0.515414,0.827148
8.15202,0.868585,-3.38915,-0.531114,-0.893276,0.790506,0.534117,0.828262
8.15303,0.84881,-3.38164,-0.529557,-0.846521,0.797003,0.525442,0.827255
8.15401,0.860491,-3.35748,-0.536878,-0.940328,0.799358,0.539305,0.826894
8.15502,0.893072,-3.385,-0.521595,-0.934877,0.803358,0.553062,0.824061
8.15598,0.884473,-3.39378,-0.535615,-0.893496,0.803462,0.576906,0.823485
8.15704,0.869674,-3.37353,-0.530251,-0.871665,0.805969,0.588989,0.824596
8.15807,0.860478,-3.37592,-0.527837,-0.859446,0.813914,0.586862,0.823212
8.15907,0.85961,-3.37642,-0.525856,-0.89414,0.811012,0.612125,0.824818
8.16006,0.890739,-3.37357,-0.536132,-0.905185,0.810158,0.613611,0.82182
8.16106,0.892047,-3.35827,-0.533578,-0.916323,0.812343,0.611962,0.826408
8.16206,0.886143,-3.35861,-0.528801,-0.896758,0.819792,0.620851,0.824992
8.16296,0.886882,-3.34614,-0.519891,-0.936099,0.817591,0.626669,0.818064
8.16407,0.887916,-3.37343,-0.520491,-0.957789,0.818541,0.654025,0.81841
8.16503,0.895665,-3.3553,-0.525129,-0.983027,0.806871,0.646613,0.821265
8.16603,0.88761,-3.30615,-0.528187,-0.992438,0.806502,0.624727,0.819118
8.16703,0.891124,-3.30933,-0.525484,-0.971241,0.819372,0.632948,0.823324
8.16803,0.906976,-3.26086,-0.51179,-0.988641,0.816741,0.634468,0.819512
8.16903,0.899294,-3.29456,-0.523264,-0.995406,0.817813,0.645459,0.819291
8.17004,0.902122,-3.27296,-0.498533,-1.01768,0.818212,0.641518,0.821654
8.17103,0.882088,-3.21153,-0.497084,-1.00408,0.821438,0.626315,0.822116
8.17203,0.91066,-3.20612,-0.512622,-0.941294,0.826408,0.60419,0.820084
8.17304,0.903709,-3.15635,-0.506878,-0.925532,0.828334,0.585689,0.818898
8.17399,0.892793,-3.18374,-0.516349,-0.991491,0.824514,0.585692,0.818817
8.17499,0.895643,-3.16888,-0.496009,-0.978221,0.825394,0.564268,0.821138
8.17604,0.882188,-3.15506,-0.491953,-0.911624,0.825886,0.556679,0.819381
8.17704,0.885016,-3.16374,-0.513277,-0.885737,0.830994,0.538691,0.822604
8.17804,0.907896,-3.17075,-0.489753,-0.892998,0.825639,0.508081,0.8205
8.17902,0.89923,-3.16733,-0.50108,-0.965763,0.823635,0.497438,0.821098
8.18002,0.88013,-3.1822,-0.523214,-0.933331,0.815767,0.49411,0.820749
8.18099,0.877937,-3.18185,-0.520533,-0.891733,0.821279,0.467371,0.818616
8.18208,0.873681,-3.18839,-0.52098,-0.870319,0.820536,0.448493,0.81878
8.18307,0.868191,-3.19416,-0.503852,-0.854415,0.838479,0.444817,0.818012
8.18407,0.87003,-3.2067,-0.504984,-0.918297,0.844592,0.458634,0.817797
8.18508,0.864322,-3.20316,-0.491678,-0.912177,0.844785,0.443588,0.820775
8.18602,0.874625,-3.21661,-0.501562,-0.905958,0.851481,0.427758,0.818466
8.18704,0.863475,-3.21582,-0.501271,-0.927691,0.844163,0.429406,0.820206
8.18805,0.857475,-3.21703,-0.50858,-0.952602,0.851054,0.414986,0.822432
8.18904,0.858656,-3.26593,-0.50212,-0.994124,0.853099,0.416388,0.823561
8.18998,0.856426,-3.27275,-0.503511,-1.034,0.846708,0.400106,0.822141
8.19103,0.84392,-3.26598,-0.509621,-1.04582,0.847051,0.38212,0.818983
8.19203,0.855073,-3.29238,-0.505115,-1.04783,0.842104,0.354426,0.819693
8.19297,0.860338,-3.31138,-0.513945,-1.02937,0.853927,0.330089,0.820257
8.19396,0.863663,-3.35799,-0.507565,-1.07799,0.85814,0.33093,0.820039
8.19497,0.850134,-3.37887,-0.496744,-1.13646,0.859623,0.344507,0.821169
8.19602,0.856859,-3.38333,-0.503781,-1.13293,0.854815,0.325391,0.823005
8.19706,0.842285,-3.38371,-0.51436,-1.13396,0.851786,0.314198,0.820477
8.19808,0.824786,-3.41059,-0.509922,-1.14497,0.851169,0.288898,0.823582
8.19906,0.837458,-3.44107,-0.508934,-1.21974,0.852354,0.297212,0.823473
8.20006,0.841077,-3.4362,-0.519239,-1.20462,0.851101,0.285182,0.821283
8.20104,0.822841,-3.45301,-0.509273,-1.1565,0.848565,0.269276,0.819956
8.20206,0.806677,-3.48087,-0.523008,-1.15962,0.854202,0.261324,0.821512
8.20306,0.813351,-3.48482,-0.547786,-1.12707,0.854027,0.268865,0.821057
8.20406,0.824067,-3.48737,-0.546514,-1.20724,0.849331,0.281881,0.821047
8.20508,0.813355,-3.5257,-0.54029,-1.18717,0.85197,0.291964,0.819975
8.20602,0.796704,-3.53462,-0.557365,-1.15735,0.85426,0.300462,0.821997
8.20708,0.783792,-3.53829,-0.573661,-1.16088,0.849013,0.303292,0.818661
8.20808,0.787894,-3.54967,-0.568289,-1.14024,0.843129,0.316441,0.821253
8.20908,0.802598,-3.55277,-0.566362,-1.20193,0.849073,0.34172,0.821252
8.21007,0.782685,-3.56099,-0.594047,-1.19811,0.852903,0.354203,0.818729
8.21101,0.790521,-3.56184,-0.564602,-1.14921,0.849538,0.361227,0.81855
8.21206,0.779045,-3.57333,-0.59189,-1.15627,0.850211,0.377958,0.822027
8.21303,0.771586,-3.57627,-0.592784,-1.17968,0.849599,0.404857,0.820147
8.21406,0.78451,-3.58888,-0.588414,-1.23597,0.848205,0.42281,0.820457
8.21503,0.79062,-3.59685,-0.601132,-1.25012,0.848372,0.438117,0.816941
8.21604,0.77574,-3.58818,-0.594266,-1.24865,0.835933,0.434075,0.822546
8.2171,0.770775,-3.57414,-0.581508,-1.2658,0.831844,0.434813,0.822019
8.21808,0.774105,-3.58172,-0.590185,-1.26838,0.822224,0.43374,0.821998
8.21909,0.769889,-3.61879,-0.589418,-1.29652,0.823728,0.45121,0.822327
8.22008,0.75985,-3.60932,-0.577798,-1.31993,0.825352,0.444535,0.819666
8.22098,0.768048,-3.5601,-0.578502,-1.32907,0.81923,0.435248,0.820717
8.22203,0.760657,-3.56765,-0.570178,-1.32129,0.825535,0.437287,0.823094
8.22307,0.774949,-3.55386,-0.586361,-1.34797,0.827645,0.438572,0.82166
8.22407,0.759542,-3.57445,-0.591671,-1.35487,0.827858,0.455912,0.82186
8.22507,0.74781,-3.5647,-0.596438,-1.39576,0.822713,0.470005,0.822015
8.22604,0.747587,-3.52059,-0.572033,-1.41752,0.830734,0.441455,0.822754
8.22708,0.756409,-3.52615,-0.565948,-1.40209,0.826119,0.450363,0.819551
8.22808,0.751449,-3.49505,-0.586914,-1.4096,0.835166,0.436402,0.821836
8.22907,0.740719,-3.50991,-0.589051,-1.43551,0.837303,0.460423,0.823858
8.23008,0.763663,-3.47939,-0.588814,-1.44474,0.839114,0.460731,0.823111
8.23107,0.76674,-3.45122,-0.58881,-1.40565,0.855685,0.46302,0.826466
8.23206,0.759239,-3.44546,-0.582328,-1.39097,0.847148,0.462932,0.827636
8.23307,0.759462,-3.44009,-0.58736,-1.38481,0.859577,0.479449,0.827624
8.23397,0.753632,-3.42457,-0.591071,-1.44229,0.859045,0.486377,0.827095
8.23501,0.759791,-3.44072,-0.591611,-1.42722,0.850481,0.495981,0.825501
8.23597,0.756259,-3.44162,-0.575117,-1.37156,0.844567,0.463809,0.822993
8.23697,0.744753,-3.4159,-0.57238,-1.36772,0.844653,0.447994,0.823923
8.238,0.764998,-3.40809,-0.571072,-1.32565,0.846404,0.441036,0.822435
8.23907,0.759702,-3.39268,-0.584171,-1.39393,0.850643,0.441399,0.822491
8.24007,0.767518,-3.41172,-0.588282,-1.37384,0.856131,0.443611,0.824365
8.24097,0.746245,-3.40562,-0.56155,-1.32276,0.848813,0.426797,0.825383
8.24198,0.7746,-3.38864,-0.554255,-1.30271,0.850738,0.405176,0.824175
8.24303,0.767987,-3.35105,-0.55631,-1.25236,0.854334,0.407666,0.822369
8.244,0.763357,-3.33698,-0.571422,-1.30287,0.85362,0.420705,0.821383
8.24501,0.760748,-3.33798,-0.578249,-1.31455,0.857936,0.417296,0.820806
8.246,0.765565,-3.29969,-0.568197,-1.29086,0.849697,0.423424,0.819709
8.24703,0.769285,-3.28692,-0.566396,-1.27836,0.84046,0.422917,0.819406
8.24797,0.76953,-3.23456,-0.583711,-1.26533,0.840167,0.408843,0.815666
8.249,0.769591,-3.23213,-0.59005,-1.31291,0.843087,0.420728,0.815442
8.25,0.777476,-3.21381,-0.586268,-1.31359,0.842242,0.431725,0.814174
8.25108,0.770737,-3.19949,-0.602458,-1.29744,0.844895,0.43369,0.820571
8.25204,0.771487,-3.18151,-0.58731,-1.3143,0.846829,0.434179,0.819346
8.25302,0.771092,-3.156,-0.597901,-1.30553,0.851365,0.436075,0.81398
8.25402,0.76329,-3.14473,-0.593149,-1.32346,0.856125,0.455394,0.814069
8.25499,0.764818,-3.15398,-0.595288,-1.30074,0.85263,0.43726,0.81723
8.25598,0.743097,-3.12357,-0.611136,-1.30187,0.851035,0.413252,0.812663
8.25701,0.727879,-3.11832,-0.615129,-1.27355,0.857344,0.402267,0.816853
8.25802,0.74748,-3.08203,-0.60926,-1.25453,0.85758,0.397364,0.815372
8.259,0.741513,-3.07558,-0.606316,-1.29008,0.861807,0.398952,0.81409
8.26009,0.729792,-3.07099,-0.596371,-1.26547,0.861838,0.399017,0.812719
8.26111,0.728237,-3.05886,-0.596389,-1.21656,0.877214,0.381627,0.80964
8.26212,0.71712,-3.04528,-0.593083,-1.18288,0.871618,0.367377,0.810328
8.26311,0.715505,-3.02927,-0.598156,-1.13968,0.874472,0.36067,0.809444
8.264,0.720059,-3.01984,-0.596542,-1.20945,0.875433,0.370303,0.810037
8.26507,0.727273,-3.02977,-0.611113,-1.16772,0.875461,0.361409,0.813744
8.26607,0.703254,-3.02374,-0.580633,-1.11935,0.878434,0.362712,0.809384
8.26707,0.719465,-3.02979,-0.587445,-1.13505,0.869864,0.372567,0.815358
8.26804,0.705067,-3.02895,-0.588477,-1.09229,0.869663,0.37716,0.810661
8.26904,0.706925,-3.0306,-0.582605,-1.14837,0.869517,0.389167,0.811228
8.27003,0.704484,-3.04863,-0.599887,-1.13256,0.877397,0.393928,0.808479
8.27103,0.701186,-3.01615,-0.58808,-1.10565,0.879718,0.40256,0.813132
8.27203,0.715524,-3.02696,-0.586345,-1.09869,0.875275,0.419617,0.81148
8.27303,0.694076,-3.00945,-0.581181,-1.08483,0.882074,0.450667,0.810148
8.27404,0.697557,-3.04963,-0.586097,-1.11831,0.883177,0.476237,0.81085
8.27498,0.695224,-3.06216,-0.588944,-1.16666,0.881119,0.489957,0.813778
8.27602,0.697453,-3.04674,-0.595236,-1.17975,0.87967,0.494967,0.810703
8.27709,0.695129,-3.05242,-0.58793,-1.16456,0.879137,0.496902,0.813451
8.27808,0.699194,-3.05319,-0.5999,-1.17478,0.880981,0.499735,0.813858
8.27907,0.694671,-3.09987,-0.602506,-1.20732,0.88343,0.526848,0.815891
8.28008,0.694275,-3.11436,-0.584625,-1.25181,0.875097,0.533278,0.815669
8.28108,0.695386,-3.10462,-0.605354,-1.27701,0.880466,0.537635,0.816094
8.28207,0.679657,-3.12646,-0.595303,-1.28795,0.883402,0.53562,0.814153
8.28305,0.694394,-3.1468,-0.602107,-1.32659,0.886413,0.53059,0.814496
8.28408,0.684508,-3.17783,-0.600767,-1.37921,0.886754,0.546423,0.815575
8.28505,0.666147,-3.18028,-0.602354,-1.39824,0.877584,0.539859,0.817626
8.28601,0.66206,-3.17097,-0.596428,-1.41443,0.880713,0.523811,0.816938
8.28707,0.655789,-3.16953,-0.604854,-1.42415,0.876754,0.527065,0.816549
8.28807,0.659237,-3.15677,-0.574688,-1.42532,0.880249,0.51661,0.817868
8.28908,0.654548,-3.16998,-0.588425,-1.46757,0.880737,0.518698,0.8168
8.29007,0.642849,-3.16684,-0.608032,-1.48883,0.879753,0.517208,0.816182
8.29097,0.639808,-3.13727,-0.599391,-1.45071,0.882929,0.497873,0.812964
8.29197,0.649064,-3.13611,-0.603671,-1.43892,0.888942,0.489139,0.809676
8.29301,0.635676,-3.1144,-0.577704,-1.40942,0.887731,0.486204,0.810426
8.29409,0.638697,-3.13209,-0.588486,-1.46008,0.889068,0.494046,0.810787
8.29507,0.635307,-3.11724,-0.598671,-1.45749,0.890942,0.494452,0.811708
8.29597,0.629801,-3.0944,-0.604746,-1.42463,0.892735,0.481333,0.813188
8.29701,0.615831,-3.06486,-0.614265,-1.40837,0.888272,0.47658,0.809628
8.29807,0.632487,-3.05928,-0.635174,-1.37809,0.895876,0.468218,0.812233
8.29907,0.630832,-3.05974,-0.632076,-1.42686,0.899777,0.468354,0.813125
8.30007,0.605917,-3.04478,-0.621182,-1.40029,0.899214,0.457339,0.812735
8.30098,0.614328,-3.0029,-0.617069,-1.35978,0.891449,0.447162,0.810585
8.30207,0.593582,-2.98001,-0.633307,-1.32386,0.902115,0.441947,0.811064
8.30307,0.585179,-2.96481,-0.641447,-1.29091,0.895682,0.417523,0.812409
8.30408,0.598103,-2.96637,-0.636624,-1.33913,0.895488,0.417399,0.812763
8.30507,0.600537,-2.95966,-0.631256,-1.29003,0.897399,0.41383,0.809763
8.30607,0.60691,-2.94173,-0.643011,-1.27634,0.898266,0.395765,0.813933
8.30707,0.592058,-2.90775,-0.673126,-1.25927,0.899056,0.389562,0.809441
8.30808,0.598811,-2.88766,-0.674481,-1.1925,0.895782,0.388091,0.810991
8.30907,0.603085,-2.89187,-0.67131,-1.22337,0.896774,0.396415,0.811052
8.31004,0.575355,-2.86914,-0.66357,-1.23306,0.903079,0.380089,0.809387
8.31104,0.588537,-2.86291,-0.684178,-1.20476,0.893606,0.366283,0.809037
8.31205,0.580392,-2.83513,-0.67679,-1.20517,0.882246,0.368517,0.812829
8.31304,0.591734,-2.8229,-0.707094,-1.19122,0.890301,0.374636,0.809809
8.31401,0.59094,-2.83224,-0.708396,-1.21665,0.894275,0.385548,0.809331
8.31503,0.577465,-2.80471,-0.701272,-1.22523,0.889904,0.385593,0.810101
8.31605,0.592602,-2.76036,-0.700354,-1.21297,0.887734,0.363493,0.810373
8.31697,0.580352,-2.76162,-0.710068,-1.2027,0.894759,0.360256,0.80813
8.31799,0.574629,-2.7494,-0.724944,-1.17954,0.898,0.357455,0.807224
8.31899,0.57573,-2.76442,-0.716418,-1.22953,0.899064,0.365575,0.807711
8.31998,0.578924,-2.74064,-0.712766,-1.25162,0.893112,0.357078,0.809548
8.32103,0.575726,-2.72059,-0.699112,-1.216,0.890782,0.341719,0.811912
8.32206,0.565034,-2.70901,-0.710162,-1.19243,0.885184,0.322944,0.809776
8.32307,0.553592,-2.68812,-0.70446,-1.15899,0.890099,0.309337,0.805405
8.32403,0.557331,-2.6918,-0.708967,-1.2019,0.893985,0.311402,0.805276
8.32507,0.564244,-2.6818,-0.716044,-1.17704,0.888127,0.299302,0.806187
8.32609,0.586158,-2.66618,-0.701999,-1.15675,0.885198,0.284149,0.802731
8.32706,0.576075,-2.64902,-0.702262,-1.12921,0.891817,0.281072,0.802379
8.32804,0.576744,-2.63022,-0.696498,-1.0943,0.890452,0.263451,0.800957
8.32902,0.564916,-2.61818,-0.706418,-1.14672,0.891483,0.269775,0.801522
8.33002,0.559832,-2.59256,-0.704102,-1.09257,0.899752,0.261486,0.80303
8.33102,0.551383,-2.57122,-0.695392,-1.05082,0.887424,0.253071,0.805968
8.33202,0.56034,-2.57299,-0.698694,-1.03139,0.886738,0.25933,0.802713
8.33298,0.55723,-2.56038,-0.704871,-1.00348,0.885229,0.271602,0.799859
8.33398,0.548443,-2.55936,-0.716402,-1.03571,0.890179,0.289201,0.799428
8.33503,0.550357,-2.54869,-0.725418,-1.02236,0.905022,0.292838,0.799974
8.33604,0.5547,-2.53104,-0.693053,-0.986618,0.894525,0.279959,0.796961
8.33704,0.558975,-2.5052,-0.691144,-0.963107,0.90905,0.295033,0.796808
8.33806,0.563625,-2.50832,-0.685969,-0.936077,0.900916,0.310384,0.794113
8.33906,0.560851,-2.5191,-0.696066,-0.988979,0.901243,0.337109,0.794214
8.34008,0.562378,-2.51917,-0.692824,-1.01926,0.903399,0.369465,0.795783
8.34106,0.558307,-2.51259,-0.707088,-1.02213,0.89728,0.374759,0.797068
8.34205,0.550059,-2.48256,-0.714782,-1.00795,0.895152,0.386145,0.793493
8.34303,0.552514,-2.4825,-0.728463,-0.992739,0.893992,0.396041,0.789369
8.34412,0.546651,-2.51411,-0.739116,-1.03016,0.896018,0.424401,0.790392
8.34507,0.54889,-2.50612,-0.701316,-1.05174,0.895121,0.434434,0.791881
8.34604,0.556444,-2.50607,-0.715771,-1.07874,0.887402,0.458396,0.79312
8.34702,0.545126,-2.49479,-0.707397,-1.10285,0.884584,0.455664,0.793201
8.34802,0.546422,-2.47896,-0.731731,-1.07739,0.895104,0.437444,0.79088
8.34898,0.539081,-2.52207,-0.730039,-1.11856,0.897036,0.457055,0.789949
8.35003,0.547756,-2.51231,-0.729061,-1.16112,0.894407,0.448196,0.787647
8.35104,0.53029,-2.5148,-0.715096,-1.18031,0.893586,0.466143,0.787646
8.35205,0.504718,-2.5233,-0.718228,-1.16596,0.895891,0.468539,0.787232
8.35307,0.506085,-2.48746,-0.719135,-1.17493,0.89611,0.459194,0.7863
8.35405,0.493839,-2.52118,-0.714439,-1.17523,0.900605,0.474074,0.787348
8.35507,0.475315,-2.52697,-0.720302,-1.22458,0.899579,0.455188,0.792223
8.35607,0.479997,-2.47449,-0.709953,-1.22792,0.900503,0.439946,0.792049
8.35703,0.490662,-2.47512,-0.706395,-1.23313,0.896104,0.429336,0.793246
8.35806,0.482904,-2.45672,-0.699098,-1.21133,0.902393,0.42845,0.795186
8.359,0.482894,-2.49036,-0.701827,-1.25991,0.901629,0.440737,0.794576
8.36006,0.475478,-2.47446,-0.69638,-1.26325,0.903052,0.426714,0.793573
8.36107,0.472649,-2.46696,-0.696907,-1.24066,0.888828,0.432732,0.791296
8.36206,0.463851,-2.47029,-0.722411,-1.25305,0.889192,0.434062,0.793127
8.363,0.459473,-2.48968,-0.716715,-1.26861,0.888791,0.436174,0.79255
8.36406,0.455876,-2.51463,-0.714801,-1.33577,0.893224,0.444536,0.793718
8.36507,0.463867,-2.51676,-0.71836,-1.34342,0.888182,0.445195,0.794233
8.36606,0.442573,-2.51404,-0.719402,-1.32853,0.891541,0.448883,0.795311
8.36708,0.450228,-2.52724,-0.72083,-1.3471,0.885493,0.451671,0.795149
8.36803,0.44151,-2.53454,-0.709302,-1.32701,0.882849,0.436291,0.796459
8.36905,0.442213,-2.55067,-0.703531,-1.38656,0.886007,0.442772,0.795854
8.37001,0.438365,-2.5565,-0.709873,-1.39777,0.89581,0.442636,0.793353
8.371,0.442698,-2.55769,-0.700825,-1.37087,0.899736,0.420992,0.789372
8.37199,0.449766,-2.56916,-0.709776,-1.37516,0.899755,0.422751,0.794169
8.37301,0.427083,-2.59017,-0.718399,-1.39612,0.888973,0.421116,0.787432
8.374,0.423731,-2.60901,-0.720747,-1.43887,0.887235,0.416617,0.787855
8.37501,0.416384,-2.60371,-0.711054,-1.42362,0.884166,0.417109,0.791257
8.37601,0.420986,-2.63156,-0.732438,-1.3881,0.883087,0.398075,0.790032
8.37704,0.413178,-2.62247,-0.722499,-1.39538,0.882314,0.378975,0.786953
8.37805,0.405569,-2.64677,-0.736492,-1.41258,0.880887,0.361084,0.788899
8.37904,0.406311,-2.66776,-0.735531,-1.464,0.887068,0.367032,0.789588
8.37996,0.420541,-2.68133,-0.726069,-1.48391,0.894933,0.370806,0.791873
8.38097,0.414758,-2.68922,-0.735889,-1.49461,0.899027,0.364045,0.787148
8.38201,0.398026,-2.69093,-0.746139,-1.51483,0.90097,0.347751,0.790366
8.38303,0.396157,-2.69457,-0.741646,-1.51493,0.898851,0.342298,0.787462
