elapsed_time,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,ee_x,ee_y,ee_z
0.0,0.003362463382881202,-0.7891064741381069,0.00641929261615622,-2.3616746199037912,0.00486919566300579,1.568194126983326,0.7713449829853015,0.30510779369240254,0.004125444342231556,0.48533807397604367
0.100025,0.0033364795547941827,-0.7689337044979228,0.023339177885080498,-2.3309346129522943,0.018014018007555144,1.5643132520150962,0.7740176531116916,0.311188699470673,0.012660973140448836,0.49319499109882536
0.199997,0.0029087161738070794,-0.7396104533017667,0.045109767966818586,-2.289066212143064,0.02964732327039575,1.5597346526389624,0.7790144681759475,0.31979595660663285,0.023041992942605907,0.503048492406511
0.300022,7.283169276433626e-05,-0.7099723821587564,0.06551292209218111,-2.2507099182020327,0.03942282572342594,1.5532146960042856,0.7854512874253895,0.32761170381103605,0.032288892628410386,0.5105952441920626
0.400017,-0.0063185008950681345,-0.6795501353178103,0.08331757496940403,-2.2130788881062298,0.04801648615681042,1.544511317730542,0.7932337984012514,0.33518990840722523,0.039539927341029055,0.5170275475543264
0.500014,-0.01291909051138855,-0.6472903403029407,0.09910864248480962,-2.1718371258741667,0.055107113754550595,1.5336403496938278,0.8039790211850764,0.3431664533902908,0.04601495882556108,0.524035880919378
0.600008,-0.018814417187036504,-0.6140460976433588,0.11403135423590939,-2.1276017126218227,0.06193182106387197,1.5222499784853818,0.8144681407969226,0.35156337064295184,0.05267608301573411,0.5317146549327033
0.700001,-0.024166716370133436,-0.5808347954370869,0.13030107420215398,-2.0808414974845686,0.06685725861413433,1.5109135867658636,0.8257754802895809,0.3601466543437169,0.06000169775972801,0.5401605084113941
0.800013,-0.02914245789161803,-0.5467402574490081,0.14698345049031564,-2.032110218197274,0.06998038082672708,1.498271467812539,0.8396503411549139,0.36875332364705327,0.06753654659173726,0.5486838901414172
0.899993,-0.03246464128788136,-0.5112823886550211,0.1622444661322832,-1.9817144710317387,0.07224528120155803,1.4842866177100653,0.8537406335450872,0.3774178694581484,0.07511855839141153,0.5570160611469229
1.000015,-0.03391921648068676,-0.4752579680979091,0.17664533608146837,-1.92969966805718,0.0730565558766756,1.4701201781346067,0.867509804301494,0.38614226184660133,0.08292785865480153,0.5655006629034133
1.100017,-0.035326990893078954,-0.43769280643426467,0.19059132709937127,-1.8760721808920713,0.07319754006926514,1.4544098951985862,0.8837425448356787,0.3949453621492922,0.09052160183290273,0.5736037580631994
1.200012,-0.03573425681977087,-0.3996461175832045,0.2038651174364423,-1.8209389993417329,0.07320736712267548,1.4367618126459345,0.8989136651889654,0.40339223146542613,0.09821022914407966,0.5816371991863047
1.299999,-0.03608037974578348,-0.36104008100479384,0.21720956708869005,-1.7645004508893352,0.07321284812599167,1.420027355920762,0.9158330233040725,0.4120699429209532,0.10602002121640997,0.589690444061749
1.400014,-0.03611678646534307,-0.32190920596626765,0.23124296249664525,-1.7066680132471246,0.07314638008644964,1.4008585249142296,0.9338764431374379,0.4201663072549429,0.11415777304438192,0.5974813520869453
1.500018,-0.036133193944809495,-0.2826248699413764,0.24527521644657224,-1.6474194727173566,0.07261433563390583,1.382090675745313,0.9509093661424985,0.4282496221191261,0.12213561566743679,0.605450963383188
1.600026,-0.03608790654482255,-0.24269878509574103,0.26058494946632926,-1.587209134711833,0.06994055389034783,1.3609208951033482,0.9690479708222253,0.4357623333694981,0.1300092075518266,0.6128821803067249
1.699996,-0.03605405366273176,-0.20284702487423759,0.27645575955261514,-1.52653102678619,0.06471380291447734,1.3402110261377986,0.9868364876442205,0.4431823869252798,0.13735393613447686,0.6201456521347769
1.800016,-0.03585838745521537,-0.1629803404788725,0.2927200867400823,-1.4646580546658725,0.057437989990938756,1.31758751411381,1.0072568405758469,0.4500490898007472,0.14410022834701816,0.6273234826167602
1.900008,-0.034683216199516274,-0.1226617498685444,0.30964508346548514,-1.4027201665295022,0.04708910549745387,1.2953946872164452,1.0262111029920662,0.4568488661475053,0.15053742488498265,0.6339263815277245
2.000021,-0.030818092971177737,-0.08240455612584575,0.32582603557168643,-1.3400052370551871,0.034030502354315706,1.2710253861693164,1.047839862812481,0.46285541607425384,0.15666435931803985,0.6402858746277181
2.099951,-0.024116146352366273,-0.04159853679404171,0.34188842488403937,-1.2775719854398413,0.020604806147199686,1.2467042305387674,1.067918293044024,0.46840810262509547,0.16345181411800722,0.6458390347777798
2.200015,-0.01364548721530797,-0.0023540090015747193,0.35681586832350987,-1.2165296191016166,0.006606820404254478,1.2224797754297922,1.0903797308363155,0.47286088062324566,0.170832447996809,0.6510972680016849
2.300016,0.0011908403670015692,0.036883238807938784,0.36935434958139524,-1.1568485311513825,-0.009618895928906026,1.198072340027436,1.1123744829662685,0.4768864630899366,0.1781843499444511,0.6553089384021286
2.400018,0.020027994344549528,0.0733214144784298,0.379502302120272,-1.099508681175016,-0.023666076324826528,1.1756962426176412,1.133379981754424,0.479728978796604,0.18655972334511833,0.6595792254263054
2.500007,0.04136571462977337,0.10736788358262882,0.3873815243223693,-1.0463956557144385,-0.03898358620688047,1.154213006641149,1.1554435453517522,0.4818473993649484,0.19463080035691724,0.6628675485840383
2.600016,0.06400786048776262,0.13813977405431196,0.3921373348999034,-0.9991700158013898,-0.05199775003638804,1.135695896068778,1.1752378797595004,0.4834797217300722,0.20254915154634762,0.6651716241351889
2.700016,0.08681282206104297,0.16362544968426218,0.3940616062433022,-0.9604782392761594,-0.06205894304177074,1.120275583787794,1.19427486194089,0.4841654437964192,0.21024469141627591,0.6665580664200326
