timestamp_s,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7
20.0913,-1.46924,-0.406042,1.0069,0.434223,0.423007,-0.530764,-0.520204
20.0923,-1.48372,-0.433123,1.00228,0.449357,0.424516,-0.537179,-0.520281
20.0933,-1.473,-0.429083,1.00347,0.43316,0.42273,-0.542644,-0.521307
20.0943,-1.46446,-0.461407,1.02012,0.440267,0.426377,-0.547381,-0.522907
20.0953,-1.47078,-0.463812,1.02603,0.442199,0.421156,-0.53669,-0.523974
20.0963,-1.47533,-0.469296,1.02487,0.451219,0.423182,-0.54925,-0.523701
20.0973,-1.45914,-0.502988,1.01172,0.455913,0.428904,-0.551475,-0.521766
20.0982,-1.45863,-0.53136,1.0033,0.451428,0.427992,-0.553197,-0.527884
20.0993,-1.47036,-0.539375,1.00747,0.475202,0.427164,-0.566764,-0.527472
20.1002,-1.46564,-0.550992,1.01774,0.462164,0.426184,-0.586223,-0.525356
20.1013,-1.46884,-0.557321,1.01999,0.466867,0.423948,-0.599675,-0.525237
20.1023,-1.46897,-0.582274,1.01902,0.480495,0.422179,-0.603448,-0.528442
20.1033,-1.44853,-0.590449,1.03293,0.47029,0.430593,-0.597173,-0.52713
20.1043,-1.47386,-0.628137,1.02702,0.46683,0.424802,-0.59773,-0.525234
20.1053,-1.47233,-0.638994,1.01625,0.450888,0.42567,-0.587064,-0.523118
20.1062,-1.47838,-0.644844,1.01694,0.465826,0.427234,-0.595918,-0.524491
20.1073,-1.45913,-0.653064,1.00803,0.475542,0.428765,-0.601097,-0.526662
20.1083,-1.47124,-0.661782,1.01961,0.472115,0.425507,-0.614882,-0.522611
20.1092,-1.46811,-0.646308,1.01691,0.48977,0.419311,-0.617775,-0.525664
20.1102,-1.45303,-0.671875,1.01355,0.488041,0.420741,-0.617448,-0.529854
20.1112,-1.45512,-0.681768,1.01356,0.506344,0.421147,-0.624759,-0.528736
20.1123,-1.45235,-0.691158,1.03003,0.490486,0.426915,-0.624666,-0.523893
20.1133,-1.46356,-0.720101,1.01821,0.478034,0.421505,-0.606211,-0.520543
20.1142,-1.46285,-0.714165,1.01236,0.478271,0.429887,-0.611824,-0.522841
20.1153,-1.45043,-0.736762,1.00282,0.479106,0.426738,-0.614838,-0.52354
20.1163,-1.46001,-0.750858,1.0102,0.498588,0.424351,-0.621188,-0.522389
20.1172,-1.47289,-0.753648,1.01697,0.524122,0.424094,-0.633057,-0.524759
20.1182,-1.44954,-0.781736,1.02445,0.522239,0.428533,-0.629866,-0.517867
20.1192,-1.46792,-0.78018,1.03495,0.515089,0.428589,-0.628806,-0.518028
20.1204,-1.45036,-0.817678,1.04069,0.515889,0.427297,-0.620269,-0.51895
20.1213,-1.45658,-0.823318,1.04087,0.521287,0.429044,-0.623885,-0.518522
20.1223,-1.4498,-0.816682,1.0226,0.501496,0.429632,-0.620656,-0.516815
20.1232,-1.46672,-0.851794,1.02394,0.501827,0.430219,-0.625173,-0.515965
20.1242,-1.45881,-0.842053,1.03019,0.506364,0.437726,-0.617742,-0.518434
20.1252,-1.46454,-0.857854,1.02464,0.506902,0.42894,-0.609769,-0.517679
20.1263,-1.46905,-0.873598,1.02816,0.513557,0.426618,-0.613438,-0.51816
20.1273,-1.46531,-0.907374,1.03257,0.509627,0.426902,-0.61585,-0.518097
20.1282,-1.49313,-0.892756,1.03517,0.514187,0.431032,-0.617687,-0.517089
20.1293,-1.46228,-0.92027,1.01942,0.516826,0.427317,-0.62461,-0.515334
20.1303,-1.47276,-0.926517,1.03355,0.518664,0.430055,-0.631895,-0.51251
20.1313,-1.47389,-0.935729,1.03002,0.519396,0.432562,-0.64808,-0.513466
20.1322,-1.46814,-0.962738,1.02092,0.490793,0.432922,-0.647318,-0.513718
20.1332,-1.44673,-0.968418,1.00498,0.500077,0.433555,-0.660148,-0.515859
20.1342,-1.46584,-0.973002,1.02331,0.505989,0.438014,-0.669984,-0.512833
20.1352,-1.4638,-0.986352,1.02806,0.515551,0.439904,-0.68603,-0.509344
20.1362,-1.46893,-1.00047,1.02703,0.515005,0.439682,-0.700211,-0.509808
20.1372,-1.45513,-1.0294,1.0244,0.505019,0.430992,-0.708622,-0.509919
20.1382,-1.47304,-1.03635,1.03323,0.490736,0.435853,-0.710417,-0.512574
20.1392,-1.45625,-1.06046,1.02829,0.477435,0.439438,-0.720402,-0.511176
20.1402,-1.45888,-1.0656,1.0332,0.499453,0.437371,-0.723479,-0.512241
20.1413,-1.46661,-1.08012,1.03747,0.506546,0.43752,-0.737147,-0.510498
20.1423,-1.45439,-1.10932,1.03681,0.484103,0.439751,-0.75065,-0.508625
20.1433,-1.47069,-1.1148,1.04035,0.494197,0.428249,-0.754351,-0.507217
20.1443,-1.46068,-1.13849,1.03332,0.486519,0.437241,-0.765791,-0.503859
20.1453,-1.46916,-1.14285,1.03267,0.478363,0.432756,-0.77675,-0.504497
20.1463,-1.48106,-1.15683,1.04038,0.48403,0.435468,-0.787886,-0.506013
20.1473,-1.48849,-1.16446,1.05634,0.48123,0.443462,-0.78832,-0.507965
20.1482,-1.48384,-1.21092,1.04573,0.485692,0.443967,-0.785273,-0.50417
20.1492,-1.48102,-1.20025,1.03338,0.473922,0.444365,-0.789723,-0.501976
20.1503,-1.48205,-1.2415,1.03379,0.472381,0.438743,-0.783999,-0.502773
20.1513,-1.48174,-1.24357,1.03474,0.469861,0.442123,-0.792189,-0.502888
20.1523,-1.49131,-1.24265,1.02325,0.469067,0.444524,-0.783982,-0.50297
20.1533,-1.4745,-1.26668,1.01956,0.447073,0.442039,-0.787394,-0.501271
20.1543,-1.50153,-1.27788,1.02281,0.461951,0.439631,-0.792678,-0.505128
20.1553,-1.48798,-1.29077,1.0335,0.438264,0.439339,-0.790384,-0.502799
20.1563,-1.48497,-1.30492,1.03633,0.451698,0.434809,-0.794497,-0.502169
20.1573,-1.48235,-1.31185,1.02973,0.471181,0.436093,-0.791078,-0.502052
20.1583,-1.47719,-1.30317,1.02468,0.464595,0.441942,-0.784074,-0.497992
20.1593,-1.47357,-1.34197,1.02386,0.46241,0.440529,-0.785026,-0.497725
20.1602,-1.48842,-1.3599,1.03214,0.440933,0.439995,-0.785105,-0.497522
20.1613,-1.48605,-1.37145,1.03241,0.449233,0.441086,-0.788186,-0.498941
20.1623,-1.49951,-1.37339,1.01561,0.443832,0.434663,-0.788432,-0.496326
20.1633,-1.49604,-1.37666,1.02731,0.441422,0.453003,-0.786186,-0.49794
20.1643,-1.50108,-1.40779,1.01773,0.415033,0.447005,-0.777421,-0.499203
20.1653,-1.47374,-1.42415,1.0167,0.447702,0.444198,-0.77098,-0.494405
20.1663,-1.48554,-1.44078,1.01742,0.455441,0.443669,-0.77628,-0.495108
20.1673,-1.49337,-1.47533,1.02327,0.437759,0.448386,-0.778959,-0.496548
20.1682,-1.48406,-1.4683,1.02117,0.427487,0.450242,-0.77976,-0.497299
20.1693,-1.49136,-1.47559,1.03065,0.417203,0.448491,-0.776496,-0.493279
20.1703,-1.49035,-1.47687,1.02179,0.415104,0.45311,-0.769918,-0.496903
20.1713,-1.49608,-1.4886,1.02403,0.424002,0.454855,-0.770912,-0.495978
20.1723,-1.49957,-1.522,1.02414,0.432732,0.450536,-0.775196,-0.493862
20.1733,-1.50314,-1.5517,1.01361,0.420581,0.451629,-0.772291,-0.495032
20.1742,-1.50573,-1.56515,1.02156,0.412076,0.446924,-0.763339,-0.491499
20.1753,-1.49449,-1.57602,1.02249,0.415861,0.448746,-0.754511,-0.492277
20.1763,-1.4929,-1.58292,1.02539,0.416272,0.449663,-0.761025,-0.493882
20.1773,-1.48421,-1.60466,1.02279,0.405207,0.449154,-0.757006,-0.496722
20.1783,-1.48561,-1.61566,1.02052,0.394664,0.449808,-0.747848,-0.496246
20.1792,-1.49286,-1.61781,1.03101,0.428011,0.451117,-0.742087,-0.495689
20.1803,-1.49757,-1.6118,1.02068,0.420782,0.443806,-0.737635,-0.497227
20.1813,-1.51383,-1.62561,1.0215,0.426038,0.4454,-0.739073,-0.49738
20.1822,-1.5179,-1.65118,1.01754,0.420094,0.452306,-0.740077,-0.498827
20.1832,-1.52301,-1.66166,1.0082,0.411307,0.453903,-0.732075,-0.498171
20.1843,-1.50328,-1.6663,1.02851,0.416371,0.454929,-0.728972,-0.49652
20.1852,-1.50674,-1.68311,1.01317,0.428506,0.44976,-0.73346,-0.496003
20.1862,-1.50981,-1.69321,1.01702,0.447175,0.441402,-0.739994,-0.497786
20.1872,-1.51026,-1.70861,1.03035,0.451271,0.442741,-0.746201,-0.499175
20.1882,-1.51735,-1.72015,1.0477,0.443142,0.450253,-0.739412,-0.496266
20.1892,-1.50411,-1.74828,1.02442,0.452714,0.4486,-0.738151,-0.496764
20.1903,-1.49949,-1.7526,1.0257,0.451592,0.455116,-0.741289,-0.496665
20.1913,-1.50869,-1.76793,1.02836,0.473929,0.458459,-0.756379,-0.496611
20.1923,-1.52473,-1.77635,1.02957,0.491595,0.454056,-0.75648,-0.495566
20.1932,-1.50109,-1.77818,1.00588,0.484276,0.458757,-0.757563,-0.495632
20.1943,-1.5058,-1.79947,1.01884,0.500063,0.454402,-0.763213,-0.497645
20.1952,-1.51734,-1.82194,1.02014,0.491668,0.464089,-0.763274,-0.497502
20.1963,-1.51889,-1.83052,1.02255,0.507677,0.461329,-0.769137,-0.497467
20.1973,-1.50278,-1.84333,1.02623,0.509802,0.459511,-0.771588,-0.496883
20.1982,-1.50664,-1.84284,1.009,0.533877,0.451584,-0.765721,-0.49597
20.1992,-1.51086,-1.85128,1.02072,0.52105,0.452053,-0.766734,-0.497706
20.2003,-1.5123,-1.86678,1.00997,0.528542,0.457687,-0.76194,-0.493445
20.2013,-1.51419,-1.87774,1.01058,0.529573,0.457435,-0.765532,-0.494975
20.2022,-1.51734,-1.89418,1.00511,0.531108,0.458251,-0.767038,-0.496679
20.2032,-1.51117,-1.90445,1.01783,0.536368,0.459259,-0.764681,-0.497072
20.2042,-1.49803,-1.89458,1.00066,0.557785,0.462603,-0.756757,-0.494443
20.2052,-1.49909,-1.91047,1.00566,0.559868,0.453916,-0.746417,-0.493258
20.2063,-1.4939,-1.92174,1.00293,0.556859,0.45304,-0.747445,-0.493449
20.2073,-1.49386,-1.9457,1.00115,0.5486,0.457631,-0.741873,-0.492918
20.2083,-1.50771,-1.95885,1.00442,0.54991,0.459153,-0.737523,-0.494166
20.2093,-1.49572,-1.95559,0.988995,0.554577,0.459244,-0.734065,-0.492562
20.2103,-1.49137,-1.96789,0.997823,0.567067,0.456783,-0.732629,-0.489937
20.2113,-1.50137,-1.98281,1.00515,0.577443,0.456702,-0.736154,-0.488602
20.2123,-1.50068,-2.00805,1.00233,0.589636,0.466875,-0.735355,-0.487589
20.2132,-1.50221,-2.01142,1.0188,0.575768,0.464633,-0.724941,-0.489048
20.2142,-1.49411,-2.02905,1.00574,0.5785,0.461151,-0.717804,-0.483566
20.2152,-1.51199,-2.01657,1.00284,0.599442,0.462383,-0.711891,-0.48796
20.2163,-1.51911,-2.03242,0.996004,0.609209,0.457794,-0.7109,-0.487589
20.2173,-1.5169,-2.05586,0.998292,0.587658,0.46234,-0.715155,-0.481657
20.2183,-1.50743,-2.07297,0.992132,0.616067,0.46307,-0.7034,-0.483187
20.2193,-1.51999,-2.08419,0.96993,0.607324,0.464886,-0.688787,-0.482743
20.2203,-1.51198,-2.09627,0.999961,0.605646,0.473623,-0.683146,-0.482685
20.2213,-1.51789,-2.11136,0.996594,0.618659,0.474509,-0.690931,-0.482216
20.2222,-1.51747,-2.10231,0.980634,0.627665,0.46402,-0.685222,-0.480981
20.2232,-1.50841,-2.11147,0.990533,0.648599,0.465345,-0.679103,-0.479963
20.2243,-1.50754,-2.11677,0.986036,0.636421,0.466214,-0.678329,-0.48169
20.2252,-1.51936,-2.13931,0.962142,0.657235,0.463743,-0.67288,-0.481072
20.2262,-1.52694,-2.149,0.960355,0.659982,0.46342,-0.676496,-0.480657
20.2273,-1.50676,-2.14076,0.961452,0.653393,0.473043,-0.666855,-0.478276
20.2283,-1.52336,-2.1643,0.977262,0.670244,0.465605,-0.660709,-0.475545
20.2293,-1.51397,-2.18023,0.965834,0.657336,0.481599,-0.661498,-0.473572
20.2302,-1.52192,-2.20125,0.975461,0.66558,0.475094,-0.664787,-0.471868
20.2312,-1.526,-2.20469,0.97544,0.671653,0.479382,-0.674799,-0.47176
20.2322,-1.53833,-2.20979,0.986953,0.706915,0.482283,-0.675901,-0.469163
20.2332,-1.53255,-2.21237,0.987032,0.673718,0.473445,-0.669579,-0.469613
20.2343,-1.52802,-2.21563,0.979682,0.686506,0.471218,-0.666283,-0.472743
20.2353,-1.54729,-2.24467,0.996316,0.695467,0.470897,-0.66974,-0.471416
20.2363,-1.54758,-2.25519,0.995168,0.708067,0.471069,-0.674238,-0.47162
20.2372,-1.54371,-2.2661,0.995134,0.70414,0.470154,-0.673138,-0.469872
20.2383,-1.52084,-2.27612,1.00171,0.694281,0.475024,-0.675949,-0.470709
20.2393,-1.52188,-2.27446,0.999735,0.704772,0.470547,-0.669436,-0.473713
20.2403,-1.54701,-2.28518,1.0031,0.732961,0.470849,-0.670993,-0.470652
20.2412,-1.55777,-2.29998,1.00683,0.739135,0.468497,-0.67696,-0.469547
20.2423,-1.52871,-2.31797,1.01248,0.730702,0.463691,-0.679001,-0.467918
20.2433,-1.52518,-2.3103,0.990462,0.71853,0.473668,-0.66557,-0.465514
20.2442,-1.54909,-2.32273,1.00929,0.729473,0.47137,-0.661536,-0.463163
20.2453,-1.53388,-2.32848,1.00174,0.743807,0.475678,-0.66195,-0.461482
20.2463,-1.54143,-2.33986,0.998668,0.751601,0.47847,-0.668434,-0.46131
20.2472,-1.55254,-2.34733,0.999983,0.754016,0.481105,-0.673655,-0.462049
20.2482,-1.54692,-2.34551,1.00317,0.7694,0.482291,-0.662745,-0.459893
20.2494,-1.54759,-2.3598,0.978588,0.776228,0.482457,-0.664919,-0.457405
20.2503,-1.53835,-2.36944,0.999087,0.771404,0.485636,-0.66411,-0.459791
20.2513,-1.54314,-2.38407,1.0023,0.779107,0.482611,-0.669453,-0.45853
20.2523,-1.55895,-2.41432,0.993274,0.797298,0.478796,-0.663967,-0.456048
20.2533,-1.54564,-2.41962,0.997416,0.793919,0.479184,-0.659239,-0.454643
20.2543,-1.55998,-2.4302,0.99462,0.80267,0.476513,-0.659154,-0.452758
20.2553,-1.55515,-2.428,0.9859,0.801697,0.48359,-0.648875,-0.454796
20.2563,-1.55137,-2.44102,0.981899,0.805583,0.484339,-0.651304,-0.454379
20.2572,-1.55202,-2.45422,0.993286,0.822326,0.4881,-0.653914,-0.45347
20.2583,-1.55164,-2.4474,0.985436,0.806959,0.4857,-0.65222,-0.454046
20.2593,-1.54623,-2.46345,0.968903,0.832232,0.489003,-0.648166,-0.451454
20.2603,-1.55401,-2.48051,0.980004,0.828938,0.485969,-0.641872,-0.446601
20.2613,-1.5533,-2.49477,0.981179,0.837039,0.484124,-0.64617,-0.446276
20.2623,-1.53826,-2.50931,0.98203,0.833815,0.486139,-0.648799,-0.446687
20.2633,-1.55896,-2.51796,0.962479,0.838666,0.482498,-0.639918,-0.445966
20.2642,-1.52935,-2.51453,0.971052,0.842972,0.484911,-0.640543,-0.445972
20.2653,-1.5388,-2.51142,0.976048,0.849418,0.492319,-0.634949,-0.443931
20.2662,-1.5396,-2.52949,0.980701,0.857736,0.496644,-0.637109,-0.442101
20.2672,-1.55089,-2.54879,0.970759,0.839853,0.492844,-0.641783,-0.44011
20.2682,-1.54114,-2.55476,0.983562,0.859432,0.498998,-0.634176,-0.439758
20.2692,-1.52683,-2.56735,0.967879,0.842601,0.4951,-0.6341,-0.434775
20.2703,-1.52132,-2.5747,0.971359,0.847083,0.497135,-0.638363,-0.431815
20.2713,-1.53014,-2.58776,0.968451,0.853734,0.497383,-0.650245,-0.432466
20.2723,-1.54404,-2.60428,0.968566,0.858192,0.495153,-0.653351,-0.42937
20.2732,-1.53461,-2.61732,0.956972,0.866775,0.499198,-0.65624,-0.428031
20.2742,-1.54066,-2.61947,0.973839,0.863874,0.498089,-0.661741,-0.42798
20.2752,-1.55653,-2.62689,0.967261,0.889515,0.501576,-0.671579,-0.42806
20.2762,-1.55502,-2.64628,0.964323,0.892446,0.501169,-0.684694,-0.427826
20.2773,-1.53537,-2.68101,0.964184,0.892061,0.498174,-0.690733,-0.422568
20.2782,-1.52644,-2.68746,0.962617,0.881643,0.503564,-0.689706,-0.421655
20.2793,-1.53883,-2.68682,0.953732,0.878968,0.507925,-0.696994,-0.422125
20.2802,-1.53453,-2.72269,0.959412,0.879088,0.50308,-0.700219,-0.418523
20.2812,-1.52999,-2.73322,0.958439,0.882206,0.504099,-0.709488,-0.416693
20.2822,-1.5344,-2.73162,0.942676,0.874722,0.510369,-0.712458,-0.413772
20.2832,-1.54287,-2.73829,0.960847,0.888956,0.506775,-0.718983,-0.411079
20.2842,-1.53436,-2.75397,0.954261,0.885004,0.507472,-0.724535,-0.407207
20.2853,-1.5437,-2.75273,0.949262,0.877577,0.509539,-0.727839,-0.399907
20.2863,-1.5503,-2.7657,0.946395,0.88784,0.511555,-0.732787,-0.398562
20.2873,-1.55685,-2.78124,0.940937,0.911724,0.510662,-0.731922,-0.398207
20.2883,-1.52868,-2.78596,0.935325,0.886917,0.509109,-0.723269,-0.395116
20.2893,-1.52931,-2.80402,0.950928,0.879925,0.517681,-0.72124,-0.389806
20.2903,-1.54283,-2.80395,0.940148,0.891918,0.513188,-0.722378,-0.386822
20.2912,-1.54628,-2.82303,0.94668,0.902644,0.514333,-0.72458,-0.387131
20.2923,-1.54134,-2.85583,0.961635,0.908209,0.519602,-0.724687,-0.383588
20.2933,-1.5765,-2.85694,0.949852,0.893746,0.521398,-0.720286,-0.382013
20.2943,-1.55826,-2.87552,0.953186,0.891329,0.52111,-0.715999,-0.380035
20.2952,-1.5488,-2.89133,0.95599,0.889807,0.519978,-0.706734,-0.378917
20.2962,-1.5536,-2.91075,0.951933,0.890875,0.52092,-0.709522,-0.377964
20.2973,-1.56463,-2.90794,0.944844,0.914408,0.522919,-0.704837,-0.375093
20.2983,-1.55891,-2.91365,0.935286,0.896822,0.526739,-0.699433,-0.372825
20.2993,-1.56129,-2.94651,0.945238,0.876353,0.522468,-0.704171,-0.377834
20.3002,-1.55884,-2.96285,0.923471,0.879033,0.517572,-0.697403,-0.37536
20.3013,-1.55702,-2.98283,0.928512,0.876902,0.516932,-0.693749,-0.373941
20.3023,-1.55768,-2.99598,0.934129,0.876225,0.523648,-0.690183,-0.368253
20.3033,-1.54196,-3.01011,0.922407,0.875124,0.525675,-0.676327,-0.371186
20.3042,-1.55337,-3.03368,0.936354,0.871495,0.525618,-0.669724,-0.371644
20.3054,-1.55646,-3.02843,0.920806,0.871052,0.528648,-0.666296,-0.370738
20.3063,-1.56466,-3.04491,0.924241,0.866886,0.530848,-0.669226,-0.371964
20.3072,-1.55731,-3.06171,0.917889,0.853323,0.530852,-0.665907,-0.372562
20.3082,-1.56386,-3.08225,0.899465,0.862274,0.533521,-0.65473,-0.374013
20.3092,-1.55247,-3.0876,0.924272,0.866581,0.53478,-0.649406,-0.37428
20.3103,-1.5444,-3.08933,0.912879,0.863521,0.538204,-0.635885,-0.375306
20.3112,-1.54448,-3.10531,0.906655,0.863748,0.539021,-0.634472,-0.375835
20.3122,-1.54365,-3.10834,0.915713,0.869689,0.540127,-0.628158,-0.378593
20.3133,-1.56222,-3.14137,0.905957,0.839884,0.537464,-0.614293,-0.378237
20.3143,-1.5428,-3.14579,0.897386,0.852938,0.540493,-0.607888,-0.375522
20.3153,-1.54538,-3.17023,0.884298,0.850188,0.54504,-0.605496,-0.372129
20.3163,-1.54721,-3.18531,0.890297,0.856794,0.547174,-0.612531,-0.373706
20.3173,-1.54077,-3.19115,0.887738,0.852704,0.545234,-0.607262,-0.376924
20.3183,-1.5404,-3.18495,0.912407,0.857626,0.533398,-0.595013,-0.374194
20.3192,-1.53448,-3.19074,0.893061,0.839159,0.542257,-0.586318,-0.372082
20.3202,-1.53687,-3.19211,0.910112,0.844601,0.542243,-0.589971,-0.374272
20.3213,-1.5441,-3.20796,0.909679,0.844123,0.546999,-0.598568,-0.375668
20.3222,-1.55894,-3.23796,0.89002,0.851259,0.55305,-0.596125,-0.376323
20.3232,-1.53194,-3.23278,0.884658,0.841791,0.545866,-0.591427,-0.375218
20.3242,-1.53472,-3.25557,0.903488,0.847863,0.549548,-0.589355,-0.369667
20.3252,-1.53976,-3.25892,0.899947,0.83671,0.54473,-0.589343,-0.374825
20.3262,-1.54921,-3.27558,0.898998,0.844501,0.546948,-0.595243,-0.374713
20.3272,-1.55586,-3.30121,0.913365,0.861866,0.551005,-0.592313,-0.373006
20.3282,-1.54073,-3.3152,0.908618,0.843529,0.555345,-0.591549,-0.372686
20.3293,-1.54088,-3.31203,0.899457,0.85519,0.554653,-0.588739,-0.369307
20.3302,-1.54803,-3.31797,0.909375,0.854788,0.564982,-0.574299,-0.366769
20.3312,-1.54653,-3.33644,0.905086,0.855799,0.565555,-0.577858,-0.367919
20.3322,-1.5248,-3.3541,0.904421,0.858173,0.555353,-0.574354,-0.367083
20.3333,-1.53256,-3.33656,0.902055,0.852557,0.559224,-0.572973,-0.367184
20.3343,-1.52768,-3.35838,0.907156,0.849329,0.555034,-0.577285,-0.368144
20.3353,-1.54113,-3.38022,0.882613,0.849632,0.557295,-0.573181,-0.367186
20.3362,-1.5448,-3.3927,0.887347,0.851057,0.558986,-0.571971,-0.368451
20.3373,-1.53207,-3.40376,0.897495,0.848854,0.55986,-0.570356,-0.368604
20.3383,-1.54642,-3.407,0.888392,0.863244,0.557139,-0.560738,-0.367931
20.3393,-1.5276,-3.41332,0.89296,0.849421,0.55551,-0.55228,-0.368849
20.3402,-1.51957,-3.43522,0.876351,0.868198,0.559076,-0.551769,-0.371078
20.3413,-1.52625,-3.43736,0.880378,0.86228,0.560046,-0.557272,-0.370867
20.3423,-1.54358,-3.43136,0.869318,0.841858,0.562406,-0.566599,-0.371808
20.3433,-1.53678,-3.44627,0.890161,0.852405,0.561089,-0.553667,-0.371998
20.3443,-1.52863,-3.45948,0.889801,0.855891,0.562675,-0.5406,-0.371292
20.3453,-1.52263,-3.46443,0.890996,0.851903,0.568124,-0.530208,-0.369539
20.3463,-1.53027,-3.47701,0.893397,0.857417,0.572435,-0.534146,-0.371748
20.3473,-1.54334,-3.4858,0.885474,0.853134,0.573089,-0.534744,-0.373721
20.3483,-1.55096,-3.5211,0.899081,0.865589,0.566771,-0.526184,-0.371761
20.3493,-1.54492,-3.5207,0.900699,0.85927,0.574746,-0.516883,-0.369302
20.3503,-1.54289,-3.54754,0.901766,0.83257,0.568236,-0.509784,-0.369481
20.3513,-1.54106,-3.56017,0.903438,0.834067,0.568157,-0.510615,-0.37198
20.3523,-1.53403,-3.54869,0.883887,0.823441,0.568552,-0.506523,-0.375404
20.3533,-1.52731,-3.56808,0.907217,0.836642,0.563691,-0.497245,-0.37104
20.3542,-1.55243,-3.58872,0.90978,0.828435,0.568588,-0.495345,-0.373966
20.3553,-1.54429,-3.59049,0.906348,0.827387,0.566744,-0.481117,-0.37513
20.3563,-1.55057,-3.60735,0.905688,0.826949,0.569762,-0.482464,-0.375092
20.3573,-1.55899,-3.6339,0.889833,0.823325,0.575941,-0.47048,-0.377646
20.3583,-1.54241,-3.62524,0.902734,0.833593,0.577953,-0.466243,-0.378419
20.3593,-1.54611,-3.6338,0.905875,0.842326,0.576127,-0.466059,-0.38127
20.3603,-1.55745,-3.63092,0.909129,0.845764,0.575889,-0.465088,-0.379498
20.3612,-1.57099,-3.64983,0.912732,0.835841,0.575957,-0.467589,-0.381122
20.3622,-1.55894,-3.67499,0.907503,0.834266,0.57701,-0.468681,-0.383123
20.3632,-1.5545,-3.69764,0.91679,0.831551,0.580076,-0.460005,-0.384045
20.3643,-1.5524,-3.71526,0.90805,0.833671,0.579994,-0.464127,-0.383956
20.3653,-1.55411,-3.70293,0.918247,0.838122,0.584288,-0.481295,-0.381811
20.3663,-1.54739,-3.70888,0.919422,0.827694,0.583376,-0.496988,-0.382551
20.3672,-1.54807,-3.72731,0.91113,0.807797,0.582671,-0.502458,-0.384097
20.3683,-1.5457,-3.74389,0.91689,0.833561,0.583342,-0.501693,-0.382848
20.3693,-1.54596,-3.75089,0.90562,0.847241,0.583318,-0.509932,-0.380134
20.3703,-1.5434,-3.75555,0.917819,0.841774,0.591249,-0.524741,-0.380178
20.3713,-1.54736,-3.76887,0.913817,0.844187,0.59157,-0.541355,-0.379759
20.3723,-1.54534,-3.78069,0.894982,0.849576,0.586569,-0.541953,-0.382199
20.3733,-1.54346,-3.79659,0.906048,0.863039,0.591671,-0.553137,-0.381335
20.3742,-1.54861,-3.79818,0.901067,0.862731,0.596905,-0.561476,-0.380542
20.3753,-1.54231,-3.81064,0.90938,0.84045,0.590406,-0.564616,-0.38024
20.3763,-1.54928,-3.81778,0.909841,0.844178,0.591639,-0.577963,-0.381203
20.3772,-1.56145,-3.8326,0.919338,0.83378,0.597598,-0.572019,-0.385555
20.3782,-1.53792,-3.82686,0.903436,0.830715,0.596574,-0.579111,-0.387159
20.3792,-1.5474,-3.86441,0.912588,0.83698,0.600291,-0.581522,-0.38735
20.3803,-1.55414,-3.87463,0.912191,0.821856,0.601354,-0.584378,-0.386764
20.3813,-1.55738,-3.89686,0.913246,0.817289,0.602282,-0.589132,-0.388087
20.3823,-1.56039,-3.90865,0.913736,0.828326,0.602684,-0.588977,-0.387939
20.3832,-1.54383,-3.92779,0.908786,0.796314,0.604277,-0.582625,-0.387519
20.3843,-1.55763,-3.92328,0.924523,0.789183,0.602503,-0.589161,-0.391881
20.3852,-1.54919,-3.94872,0.915333,0.787251,0.604002,-0.591749,-0.393464
20.3862,-1.55659,-3.96622,0.918709,0.784445,0.60474,-0.597088,-0.394634
20.3872,-1.57161,-3.96009,0.926079,0.781794,0.603927,-0.598628,-0.394427
20.3882,-1.56754,-3.98706,0.910663,0.778195,0.607743,-0.592417,-0.395444
20.3892,-1.53973,-3.99213,0.920082,0.786117,0.610863,-0.586475,-0.399594
20.3902,-1.55752,-3.99202,0.92345,0.770038,0.614182,-0.586345,-0.401136
20.3913,-1.56979,-4.01165,0.926904,0.763255,0.612585,-0.590939,-0.401751
20.3923,-1.57789,-4.03245,0.915669,0.776327,0.611041,-0.585236,-0.402156
20.3932,-1.57398,-4.0377,0.927065,0.758753,0.613307,-0.588186,-0.400295
20.3942,-1.54766,-4.02692,0.908287,0.752413,0.608165,-0.57847,-0.401956
20.3952,-1.54755,-4.0464,0.922891,0.748326,0.613371,-0.576717,-0.400942
20.3962,-1.55281,-4.05938,0.928047,0.744096,0.611727,-0.583214,-0.403428
20.3972,-1.56497,-4.07294,0.92659,0.73868,0.616736,-0.576677,-0.402808
20.3982,-1.5635,-4.0879,0.92595,0.750667,0.612199,-0.565749,-0.403537
20.3993,-1.55882,-4.0971,0.922406,0.717355,0.617844,-0.565322,-0.407534
20.4002,-1.56113,-4.10273,0.918055,0.717356,0.621644,-0.564738,-0.407234
20.4013,-1.56836,-4.12138,0.916164,0.715833,0.621581,-0.572101,-0.407551
20.4023,-1.56298,-4.12826,0.905533,0.701952,0.622931,-0.572999,-0.407815
20.4033,-1.56466,-4.1407,0.924084,0.703489,0.625037,-0.564965,-0.406479
20.4043,-1.55753,-4.144,0.918947,0.696343,0.631223,-0.557784,-0.407245
20.4053,-1.54858,-4.16355,0.914003,0.697306,0.627254,-0.558344,-0.40677
20.4062,-1.54794,-4.17092,0.919767,0.690006,0.627255,-0.565164,-0.407425
20.4072,-1.55051,-4.17371,0.912405,0.696385,0.632653,-0.563233,-0.410169
