x,y,z
0.44692243,0.05915767,0.57753052
0.44695753,0.05918116,0.57753934
0.44699264,0.05920464,0.57754814
0.44702775,0.05922812,0.57755692
0.44706287,0.05925160,0.57756569
0.44709800,0.05927508,0.57757445
0.44713314,0.05929856,0.57758319
0.44716828,0.05932204,0.57759191
0.44720343,0.05934552,0.57760062
0.44723858,0.05936900,0.57760932
0.44727374,0.05939248,0.57761800
0.44730891,0.05941596,0.57762666
0.44734409,0.05943944,0.57763531
0.44737927,0.05946292,0.57764395
0.44741446,0.05948639,0.57765257
0.44744965,0.05950987,0.57766117
0.44748486,0.05953335,0.57766976
0.44752006,0.05955683,0.57767834
0.44755528,0.05958030,0.57768690
0.44759050,0.05960378,0.57769545
0.44762573,0.05962725,0.57770398
0.44766097,0.05965073,0.57771249
0.44769621,0.05967421,0.57772100
0.44773146,0.05969768,0.57772948
0.44776671,0.05972116,0.57773795
0.44780197,0.05974463,0.57774641
0.44783724,0.05976810,0.57775485
0.44787252,0.05979158,0.57776328
0.44790780,0.05981505,0.57777169
0.44794309,0.05983852,0.57778009
0.44797838,0.05986200,0.57778847
0.44801368,0.05988547,0.57779684
0.44804899,0.05990894,0.57780519
0.44808431,0.05993241,0.57781353
0.44811963,0.05995589,0.57782185
0.44815496,0.05997936,0.57783016
0.44819029,0.06000283,0.57783846
0.44822563,0.06002630,0.57784673
0.44826098,0.06004977,0.57785500
0.44829633,0.06007324,0.57786325
0.44833169,0.06009671,0.57787148
0.44836706,0.06012018,0.57787970
0.44840243,0.06014365,0.57788791
0.44843781,0.06016712,0.57789610
0.44847320,0.06019059,0.57790427
0.44850859,0.06021405,0.57791243
0.44854399,0.06023752,0.57792058
0.44857939,0.06026099,0.57792871
0.44861481,0.06028446,0.57793683
0.44865022,0.06030793,0.57794493
0.44868565,0.06033139,0.57795301
0.44872108,0.06035486,0.57796109
0.44875652,0.06037832,0.57796914
0.44879196,0.06040179,0.57797719
0.44882741,0.06042526,0.57798521
0.44886287,0.06044872,0.57799323
0.44889833,0.06047219,0.57800123
0.44893380,0.06049565,0.57800921
0.44896928,0.06051912,0.57801718
0.44900476,0.06054258,0.57802513
0.44904025,0.06056604,0.57803307
0.44907574,0.06058951,0.57804100
0.44911125,0.06061297,0.57804891
0.44914675,0.06063643,0.57805680
0.44918227,0.06065990,0.57806468
0.44921779,0.06068336,0.57807255
0.44925331,0.06070682,0.57808040
0.44928885,0.06073028,0.57808824
0.44932439,0.06075374,0.57809606
0.44935993,0.06077721,0.57810387
0.44939548,0.06080067,0.57811166
0.44943104,0.06082413,0.57811944
0.44946661,0.06084759,0.57812720
0.44950218,0.06087105,0.57813495
0.44953775,0.06089451,0.57814269
0.44957334,0.06091797,0.57815041
0.44960893,0.06094143,0.57815811
0.44964452,0.06096488,0.57816580
0.44968012,0.06098834,0.57817348
0.44971573,0.06101180,0.57818114
0.44975134,0.06103526,0.57818879
0.44978696,0.06105872,0.57819642
0.44982259,0.06108217,0.57820404
0.44985822,0.06110563,0.57821164
0.44989386,0.06112909,0.57821923
0.44992951,0.06115255,0.57822680
0.44996516,0.06117600,0.57823436
0.45000082,0.06119946,0.57824191
0.45003648,0.06122291,0.57824944
0.45007215,0.06124637,0.57825695
0.45010782,0.06126982,0.57826445
0.45014351,0.06129328,0.57827194
0.45017919,0.06131673,0.57827941
0.45021489,0.06134019,0.57828687
0.45025059,0.06136364,0.57829431
0.45028629,0.06138709,0.57830174
0.45032200,0.06141055,0.57830915
0.45035772,0.06143400,0.57831655
0.45039345,0.06145745,0.57832394
0.45042918,0.06148091,0.57833131
0.45046491,0.06150436,0.57833866
0.45050066,0.06152781,0.57834601
0.45053640,0.06155126,0.57835333
0.45057216,0.06157471,0.57836065
0.45060792,0.06159817,0.57836794
0.45064369,0.06162162,0.57837523
0.45067946,0.06164507,0.57838250
0.45071524,0.06166852,0.57838975
0.45075102,0.06169197,0.57839699
0.45078681,0.06171542,0.57840422
0.45082261,0.06173887,0.57841143
0.45085841,0.06176232,0.57841862
0.45089422,0.06178576,0.57842580
0.45093003,0.06180921,0.57843297
0.45096585,0.06183266,0.57844013
0.45100168,0.06185611,0.57844726
0.45103751,0.06187956,0.57845439
0.45107335,0.06190300,0.57846150
0.45110919,0.06192645,0.57846859
0.45114504,0.06194990,0.57847567
0.45118090,0.06197335,0.57848274
0.45121676,0.06199679,0.57848979
0.45125263,0.06202024,0.57849683
0.45128850,0.06204368,0.57850385
0.45132438,0.06206713,0.57851086
0.45136026,0.06209058,0.57851786
0.45139615,0.06211402,0.57852484
0.45143205,0.06213746,0.57853180
0.45146795,0.06216091,0.57853876
0.45150386,0.06218435,0.57854569
0.45153978,0.06220780,0.57855262
0.45157570,0.06223124,0.57855952
0.45161162,0.06225468,0.57856642
0.45164755,0.06227813,0.57857330
0.45168349,0.06230157,0.57858016
0.45171943,0.06232501,0.57858701
0.45175538,0.06234846,0.57859385
0.45179134,0.06237190,0.57860067
0.45182730,0.06239534,0.57860748
0.45186326,0.06241878,0.57861428
0.45189923,0.06244222,0.57862105
0.45193521,0.06246566,0.57862782
0.45197120,0.06248910,0.57863457
0.45200718,0.06251254,0.57864131
0.45204318,0.06253598,0.57864803
0.45207918,0.06255942,0.57865474
0.45211519,0.06258286,0.57866143
0.45215120,0.06260630,0.57866811
0.45218722,0.06262974,0.57867477
0.45222324,0.06265318,0.57868143
0.45225927,0.06267662,0.57868806
0.45229530,0.06270006,0.57869468
0.45233134,0.06272350,0.57870129
0.45236739,0.06274693,0.57870789
0.45240344,0.06277037,0.57871446
0.45243950,0.06279381,0.57872103
0.45247556,0.06281725,0.57872758
0.45251163,0.06284068,0.57873412
0.45254770,0.06286412,0.57874064
0.45258378,0.06288756,0.57874715
0.45261986,0.06291099,0.57875364
0.45265595,0.06293443,0.57876012
0.45269205,0.06295786,0.57876659
0.45272815,0.06298130,0.57877304
0.45276426,0.06300473,0.57877948
0.45280037,0.06302817,0.57878590
0.45283649,0.06305160,0.57879231
0.45287261,0.06307504,0.57879870
0.45290874,0.06309847,0.57880508
0.45294488,0.06312190,0.57881145
0.45298102,0.06314534,0.57881780
0.45301717,0.06316877,0.57882414
0.45305332,0.06319220,0.57883046
0.45308947,0.06321564,0.57883677
0.45312564,0.06323907,0.57884307
0.45316180,0.06326250,0.57884935
0.45319798,0.06328593,0.57885561
0.45323416,0.06330936,0.57886187
0.45327034,0.06333279,0.57886811
0.45330653,0.06335623,0.57887433
0.45334272,0.06337966,0.57888054
0.45337893,0.06340309,0.57888674
0.45341513,0.06342652,0.57889292
0.45345134,0.06344995,0.57889909
0.45348756,0.06347338,0.57890524
0.45352378,0.06349681,0.57891138
0.45356001,0.06352024,0.57891751
0.45359624,0.06354367,0.57892362
0.45363248,0.06356709,0.57892972
0.45366872,0.06359052,0.57893580
0.45370497,0.06361395,0.57894187
0.45374123,0.06363738,0.57894792
0.45377749,0.06366081,0.57895397
0.45381375,0.06368423,0.57895999
0.45385002,0.06370766,0.57896601
0.45388630,0.06373109,0.57897200
0.45392258,0.06375452,0.57897799
0.45395886,0.06377794,0.57898396
0.45399516,0.06380137,0.57898992
0.45403145,0.06382479,0.57899586
0.45406776,0.06384822,0.57900179
0.45410406,0.06387165,0.57900770
0.45414038,0.06389507,0.57901360
0.45417669,0.06391850,0.57901949
0.45421302,0.06394192,0.57902536
0.45424934,0.06396535,0.57903122
0.45428568,0.06398877,0.57903707
0.45432202,0.06401219,0.57904290
0.45435836,0.06403562,0.57904871
0.45439471,0.06405904,0.57905452
0.45443107,0.06408246,0.57906031
0.45446742,0.06410589,0.57906608
0.45450379,0.06412931,0.57907184
0.45454016,0.06415273,0.57907759
0.45457654,0.06417616,0.57908332
0.45461292,0.06419958,0.57908904
0.45464930,0.06422300,0.57909474
0.45468569,0.06424642,0.57910043
0.45472209,0.06426984,0.57910611
0.45475849,0.06429326,0.57911177
0.45479489,0.06431669,0.57911742
0.45483131,0.06434011,0.57912306
0.45486772,0.06436353,0.57912868
0.45490414,0.06438695,0.57913429
0.45494057,0.06441037,0.57913988
0.45497700,0.06443379,0.57914546
0.45501344,0.06445721,0.57915102
0.45504988,0.06448063,0.57915658
0.45508633,0.06450404,0.57916211
0.45512278,0.06452746,0.57916764
0.45515924,0.06455088,0.57917315
0.45519570,0.06457430,0.57917864
0.45523217,0.06459772,0.57918412
0.45526864,0.06462114,0.57918959
0.45530511,0.06464455,0.57919505
0.45534160,0.06466797,0.57920049
0.45537808,0.06469139,0.57920591
0.45541458,0.06471480,0.57921133
0.45545107,0.06473822,0.57921673
0.45548758,0.06476164,0.57922211
0.45552408,0.06478505,0.57922748
0.45556059,0.06480847,0.57923284
0.45559711,0.06483189,0.57923818
0.45563363,0.06485530,0.57924351
0.45567016,0.06487872,0.57924883
0.45570669,0.06490213,0.57925413
0.45574323,0.06492555,0.57925942
0.45577977,0.06494896,0.57926469
0.45581632,0.06497238,0.57926995
0.45585287,0.06499579,0.57927520
0.45588943,0.06501920,0.57928043
0.45592599,0.06504262,0.57928565
0.45596255,0.06506603,0.57929086
0.45599912,0.06508944,0.57929605
0.45603570,0.06511286,0.57930122
0.45607228,0.06513627,0.57930639
0.45610887,0.06515968,0.57931154
0.45614546,0.06518309,0.57931667
0.45618205,0.06520651,0.57932180
0.45621865,0.06522992,0.57932691
0.45625526,0.06525333,0.57933200
0.45629187,0.06527674,0.57933708
0.45632848,0.06530015,0.57934215
0.45636510,0.06532356,0.57934720
0.45640173,0.06534697,0.57935224
0.45643835,0.06537039,0.57935727
0.45647499,0.06539380,0.57936228
0.45651163,0.06541721,0.57936728
0.45654827,0.06544062,0.57937227
0.45658492,0.06546403,0.57937724
0.45662157,0.06548743,0.57938220
0.45665823,0.06551084,0.57938714
0.45669489,0.06553425,0.57939207
0.45673156,0.06555766,0.57939699
0.45676823,0.06558107,0.57940189
0.45680491,0.06560448,0.57940678
0.45684159,0.06562789,0.57941165
0.45687827,0.06565129,0.57941652
0.45691496,0.06567470,0.57942136
0.45695166,0.06569811,0.57942620
0.45698836,0.06572152,0.57943102
0.45702506,0.06574492,0.57943583
0.45706177,0.06576833,0.57944062
0.45709849,0.06579174,0.57944540
0.45713520,0.06581514,0.57945017
0.45717193,0.06583855,0.57945492
0.45720865,0.06586196,0.57945966
0.45724539,0.06588536,0.57946438
0.45728212,0.06590877,0.57946909
0.45731887,0.06593217,0.57947379
0.45735561,0.06595558,0.57947848
0.45739236,0.06597898,0.57948315
0.45742912,0.06600239,0.57948780
0.45746588,0.06602579,0.57949245
0.45750264,0.06604919,0.57949708
0.45753941,0.06607260,0.57950169
0.45757618,0.06609600,0.57950630
0.45761296,0.06611941,0.57951089
0.45764974,0.06614281,0.57951546
0.45768653,0.06616621,0.57952002
0.45772332,0.06618962,0.57952457
0.45776012,0.06621302,0.57952911
0.45779692,0.06623642,0.57953363
0.45783373,0.06625982,0.57953814
0.45787053,0.06628322,0.57954263
0.45790735,0.06630663,0.57954711
0.45794417,0.06633003,0.57955158
0.45798099,0.06635343,0.57955603
0.45801782,0.06637683,0.57956047
0.45805465,0.06640023,0.57956490
0.45809149,0.06642363,0.57956931
0.45812833,0.06644703,0.57957371
0.45816517,0.06647043,0.57957810
0.45820202,0.06649383,0.57958247
0.45823888,0.06651723,0.57958683
0.45827573,0.06654063,0.57959118
0.45831260,0.06656403,0.57959551
0.45834946,0.06658743,0.57959983
0.45838634,0.06661083,0.57960413
0.45842321,0.06663423,0.57960842
0.45846009,0.06665763,0.57961270
0.45849698,0.06668103,0.57961697
0.45853387,0.06670443,0.57962122
0.45857076,0.06672782,0.57962545
0.45860766,0.06675122,0.57962968
0.45864456,0.06677462,0.57963389
0.45868147,0.06679802,0.57963809
0.45871838,0.06682142,0.57964227
0.45875529,0.06684481,0.57964644
0.45879221,0.06686821,0.57965060
0.45882913,0.06689161,0.57965474
0.45886606,0.06691500,0.57965887
0.45890299,0.06693840,0.57966299
0.45893993,0.06696180,0.57966709
0.45897687,0.06698519,0.57967118
0.45901382,0.06700859,0.57967526
0.45905077,0.06703198,0.57967932
0.45908772,0.06705538,0.57968337
0.45912468,0.06707877,0.57968741
0.45916164,0.06710217,0.57969143
0.45919861,0.06712556,0.57969544
0.45923558,0.06714896,0.57969944
0.45927255,0.06717235,0.57970342
0.45930953,0.06719575,0.57970739
0.45934651,0.06721914,0.57971134
0.45938350,0.06724253,0.57971529
0.45942049,0.06726593,0.57971922
0.45945748,0.06728932,0.57972313
0.45949448,0.06731271,0.57972703
0.45953149,0.06733611,0.57973092
0.45956850,0.06735950,0.57973480
0.45960551,0.06738289,0.57973866
0.45964252,0.06740628,0.57974251
0.45967954,0.06742968,0.57974635
0.45971657,0.06745307,0.57975017
0.45975360,0.06747646,0.57975398
0.45979063,0.06749985,0.57975777
0.45982767,0.06752324,0.57976156
0.45986471,0.06754663,0.57976533
0.45990175,0.06757003,0.57976908
0.45993880,0.06759342,0.57977283
0.45997585,0.06761681,0.57977656
0.46001291,0.06764020,0.57978027
0.46004997,0.06766359,0.57978397
0.46008703,0.06768698,0.57978766
0.46012410,0.06771037,0.57979134
0.46016118,0.06773376,0.57979500
0.46019825,0.06775715,0.57979865
0.46023533,0.06778054,0.57980229
0.46027242,0.06780393,0.57980591
0.46030951,0.06782732,0.57980952
0.46034660,0.06785070,0.57981312
0.46038370,0.06787409,0.57981670
0.46042080,0.06789748,0.57982028
0.46045790,0.06792087,0.57982383
0.46049501,0.06794426,0.57982738
0.46053212,0.06796765,0.57983091
0.46056924,0.06799103,0.57983442
0.46060636,0.06801442,0.57983793
0.46064349,0.06803781,0.57984142
0.46068061,0.06806120,0.57984490
0.46071775,0.06808458,0.57984836
0.46075488,0.06810797,0.57985181
0.46079202,0.06813136,0.57985525
0.46082917,0.06815474,0.57985868
0.46086631,0.06817813,0.57986209
0.46090347,0.06820151,0.57986549
0.46094062,0.06822490,0.57986888
0.46097778,0.06824829,0.57987225
0.46101494,0.06827167,0.57987561
0.46105211,0.06829506,0.57987895
0.46108928,0.06831844,0.57988229
0.46112646,0.06834183,0.57988561
0.46116363,0.06836521,0.57988891
0.46120082,0.06838860,0.57989221
0.46123800,0.06841198,0.57989549
0.46127519,0.06843537,0.57989876
0.46131239,0.06845875,0.57990201
0.46134958,0.06848213,0.57990525
0.46138678,0.06850552,0.57990848
0.46142399,0.06852890,0.57991169
0.46146120,0.06855228,0.57991490
0.46149841,0.06857567,0.57991809
0.46153563,0.06859905,0.57992126
0.46157285,0.06862243,0.57992442
0.46161007,0.06864582,0.57992757
0.46164730,0.06866920,0.57993071
0.46168453,0.06869258,0.57993383
0.46172176,0.06871596,0.57993694
0.46175900,0.06873934,0.57994004
0.46179624,0.06876273,0.57994313
0.46183349,0.06878611,0.57994620
0.46187074,0.06880949,0.57994925
0.46190799,0.06883287,0.57995230
0.46194525,0.06885625,0.57995533
0.46198251,0.06887963,0.57995835
0.46201977,0.06890301,0.57996136
0.46205704,0.06892639,0.57996435
0.46209431,0.06894978,0.57996733
0.46213158,0.06897316,0.57997030
0.46216886,0.06899654,0.57997325
0.46220614,0.06901992,0.57997619
0.46224343,0.06904330,0.57997912
0.46228072,0.06906668,0.57998203
0.46231801,0.06909005,0.57998494
0.46235531,0.06911343,0.57998783
0.46239261,0.06913681,0.57999070
0.46242991,0.06916019,0.57999356
0.46246722,0.06918357,0.57999641
0.46250453,0.06920695,0.57999925
0.46254184,0.06923033,0.58000208
0.46257916,0.06925371,0.58000489
0.46261648,0.06927708,0.58000769
0.46265381,0.06930046,0.58001047
0.46269113,0.06932384,0.58001324
0.46272846,0.06934722,0.58001600
0.46276580,0.06937060,0.58001875
0.46280314,0.06939397,0.58002148
0.46284048,0.06941735,0.58002420
0.46287783,0.06944073,0.58002691
0.46291517,0.06946410,0.58002961
0.46295253,0.06948748,0.58003229
0.46298988,0.06951086,0.58003496
0.46302724,0.06953423,0.58003761
0.46306460,0.06955761,0.58004025
0.46310197,0.06958099,0.58004289
0.46313934,0.06960436,0.58004550
0.46317671,0.06962774,0.58004811
0.46321409,0.06965111,0.58005070
0.46325147,0.06967449,0.58005328
0.46328885,0.06969786,0.58005584
0.46332624,0.06972124,0.58005840
0.46336363,0.06974461,0.58006094
0.46340102,0.06976799,0.58006346
0.46343842,0.06979136,0.58006598
0.46347581,0.06981474,0.58006848
0.46351322,0.06983811,0.58007097
0.46355062,0.06986149,0.58007344
0.46358803,0.06988486,0.58007591
0.46362545,0.06990823,0.58007836
0.46366286,0.06993161,0.58008079
0.46370028,0.06995498,0.58008322
0.46373770,0.06997835,0.58008563
0.46377513,0.07000173,0.58008803
0.46381256,0.07002510,0.58009042
0.46384999,0.07004847,0.58009279
0.46388743,0.07007185,0.58009515
0.46392487,0.07009522,0.58009750
0.46396231,0.07011859,0.58009983
0.46399975,0.07014196,0.58010216
0.46403720,0.07016534,0.58010446
0.46407466,0.07018871,0.58010676
0.46411211,0.07021208,0.58010905
0.46414957,0.07023545,0.58011132
0.46418703,0.07025882,0.58011357
0.46422450,0.07028219,0.58011582
0.46426196,0.07030557,0.58011805
0.46429943,0.07032894,0.58012027
0.46433691,0.07035231,0.58012248
0.46437439,0.07037568,0.58012468
0.46441187,0.07039905,0.58012686
0.46444935,0.07042242,0.58012903
0.46448684,0.07044579,0.58013118
0.46452433,0.07046916,0.58013333
0.46456182,0.07049253,0.58013546
0.46459932,0.07051590,0.58013758
0.46463681,0.07053927,0.58013968
0.46467432,0.07056264,0.58014178
0.46471182,0.07058601,0.58014386
0.46474933,0.07060938,0.58014592
0.46478684,0.07063275,0.58014798
0.46482436,0.07065612,0.58015002
0.46486187,0.07067949,0.58015205
0.46489940,0.07070286,0.58015407
0.46493692,0.07072622,0.58015607
0.46497445,0.07074959,0.58015806
0.46501198,0.07077296,0.58016004
0.46504951,0.07079633,0.58016201
0.46508704,0.07081970,0.58016396
0.46512458,0.07084307,0.58016590
0.46516212,0.07086643,0.58016783
0.46519967,0.07088980,0.58016975
0.46523722,0.07091317,0.58017165
0.46527477,0.07093654,0.58017354
0.46531232,0.07095990,0.58017542
0.46534988,0.07098327,0.58017728
0.46538744,0.07100664,0.58017914
0.46542500,0.07103000,0.58018098
0.46546257,0.07105337,0.58018280
0.46550013,0.07107674,0.58018462
0.46553771,0.07110010,0.58018642
0.46557528,0.07112347,0.58018821
0.46561286,0.07114684,0.58018999
0.46565044,0.07117020,0.58019175
0.46568802,0.07119357,0.58019350
0.46572561,0.07121693,0.58019524
0.46576319,0.07124030,0.58019697
0.46580079,0.07126367,0.58019868
0.46583838,0.07128703,0.58020039
0.46587598,0.07131040,0.58020207
0.46591358,0.07133376,0.58020375
0.46595118,0.07135713,0.58020542
0.46598879,0.07138049,0.58020707
0.46602639,0.07140386,0.58020871
0.46606400,0.07142722,0.58021033
0.46610162,0.07145058,0.58021195
0.46613924,0.07147395,0.58021355
0.46617686,0.07149731,0.58021514
0.46621448,0.07152068,0.58021671
0.46625210,0.07154404,0.58021828
0.46628973,0.07156740,0.58021983
0.46632736,0.07159077,0.58022137
0.46636500,0.07161413,0.58022289
0.46640263,0.07163750,0.58022441
0.46644027,0.07166086,0.58022591
0.46647791,0.07168422,0.58022740
0.46651556,0.07170758,0.58022888
0.46655320,0.07173095,0.58023034
0.46659085,0.07175431,0.58023179
0.46662851,0.07177767,0.58023323
0.46666616,0.07180104,0.58023466
0.46670382,0.07182440,0.58023607
0.46674148,0.07184776,0.58023747
0.46677914,0.07187112,0.58023886
0.46681681,0.07189448,0.58024024
0.46685448,0.07191785,0.58024160
0.46689215,0.07194121,0.58024296
0.46692982,0.07196457,0.58024430
0.46696750,0.07198793,0.58024562
0.46700518,0.07201129,0.58024694
0.46704286,0.07203465,0.58024824
0.46708054,0.07205802,0.58024953
0.46711823,0.07208138,0.58025081
0.46715592,0.07210474,0.58025207
0.46719361,0.07212810,0.58025333
0.46723131,0.07215146,0.58025457
0.46726900,0.07217482,0.58025580
0.46730670,0.07219818,0.58025701
0.46734441,0.07222154,0.58025822
0.46738211,0.07224490,0.58025941
0.46741982,0.07226826,0.58026059
0.46745753,0.07229162,0.58026175
0.46749524,0.07231498,0.58026291
0.46753295,0.07233834,0.58026405
0.46757067,0.07236170,0.58026518
0.46760839,0.07238506,0.58026629
0.46764611,0.07240842,0.58026740
0.46768384,0.07243178,0.58026849
0.46772157,0.07245514,0.58026957
0.46775930,0.07247850,0.58027064
0.46779703,0.07250185,0.58027169
0.46783476,0.07252521,0.58027274
0.46787250,0.07254857,0.58027377
0.46791024,0.07257193,0.58027479
0.46794798,0.07259529,0.58027579
0.46798573,0.07261865,0.58027679
0.46802347,0.07264201,0.58027777
0.46806122,0.07266536,0.58027874
0.46809897,0.07268872,0.58027970
0.46813673,0.07271208,0.58028064
0.46817448,0.07273544,0.58028157
0.46821224,0.07275879,0.58028249
0.46825000,0.07278215,0.58028340
0.46828777,0.07280551,0.58028430
0.46832553,0.07282887,0.58028518
0.46836330,0.07285222,0.58028605
0.46840107,0.07287558,0.58028691
0.46843885,0.07289894,0.58028776
0.46847662,0.07292230,0.58028859
0.46851440,0.07294565,0.58028942
0.46855218,0.07296901,0.58029023
0.46858996,0.07299237,0.58029103
0.46862774,0.07301572,0.58029181
0.46866553,0.07303908,0.58029258
0.46870332,0.07306243,0.58029335
0.46874111,0.07308579,0.58029410
0.46877890,0.07310915,0.58029483
0.46881670,0.07313250,0.58029556
0.46885450,0.07315586,0.58029627
0.46889230,0.07317921,0.58029697
0.46893010,0.07320257,0.58029766
0.46896791,0.07322593,0.58029834
0.46900571,0.07324928,0.58029900
0.46904352,0.07327264,0.58029965
0.46908133,0.07329599,0.58030029
0.46911915,0.07331935,0.58030092
0.46915696,0.07334270,0.58030153
0.46919478,0.07336606,0.58030214
0.46923260,0.07338941,0.58030273
0.46927042,0.07341277,0.58030331
0.46930825,0.07343612,0.58030388
0.46934607,0.07345948,0.58030443
0.46938390,0.07348283,0.58030497
0.46942173,0.07350618,0.58030550
0.46945956,0.07352954,0.58030602
0.46949740,0.07355289,0.58030653
0.46953524,0.07357625,0.58030702
0.46957308,0.07359960,0.58030751
0.46961092,0.07362295,0.58030798
0.46964876,0.07364631,0.58030843
0.46968661,0.07366966,0.58030888
0.46972445,0.07369301,0.58030931
0.46976230,0.07371637,0.58030974
0.46980015,0.07373972,0.58031015
0.46983801,0.07376307,0.58031054
0.46987586,0.07378643,0.58031093
0.46991372,0.07380978,0.58031130
0.46995158,0.07383313,0.58031166
0.46998944,0.07385649,0.58031201
0.47002731,0.07387984,0.58031235
0.47006517,0.07390319,0.58031268
0.47010304,0.07392654,0.58031299
0.47014091,0.07394990,0.58031329
0.47017878,0.07397325,0.58031358
0.47021665,0.07399660,0.58031386
0.47025453,0.07401995,0.58031412
0.47029241,0.07404331,0.58031438
0.47033029,0.07406666,0.58031462
0.47036817,0.07409001,0.58031485
0.47040605,0.07411336,0.58031507
0.47044394,0.07413671,0.58031527
0.47048182,0.07416007,0.58031547
0.47051971,0.07418342,0.58031565
0.47055761,0.07420677,0.58031582
0.47059550,0.07423012,0.58031597
0.47063339,0.07425347,0.58031612
0.47067129,0.07427682,0.58031625
0.47070919,0.07430017,0.58031638
0.47074709,0.07432352,0.58031649
0.47078499,0.07434688,0.58031658
0.47082290,0.07437023,0.58031667
0.47086080,0.07439358,0.58031674
0.47089871,0.07441693,0.58031681
0.47093662,0.07444028,0.58031686
0.47097453,0.07446363,0.58031689
0.47101244,0.07448698,0.58031692
0.47105036,0.07451033,0.58031694
0.47108828,0.07453368,0.58031694
0.47112619,0.07455703,0.58031693
0.47116411,0.07458038,0.58031691
0.47120204,0.07460373,0.58031687
0.47123996,0.07462708,0.58031683
0.47127789,0.07465043,0.58031677
0.47131581,0.07467378,0.58031670
0.47135374,0.07469713,0.58031662
0.47139167,0.07472048,0.58031653
0.47142961,0.07474383,0.58031643
0.47146754,0.07476718,0.58031631
0.47150548,0.07479053,0.58031618
0.47154341,0.07481388,0.58031604
0.47158135,0.07483723,0.58031589
0.47161930,0.07486058,0.58031573
0.47165724,0.07488392,0.58031555
0.47169518,0.07490727,0.58031537
0.47173313,0.07493062,0.58031517
0.47177108,0.07495397,0.58031496
0.47180903,0.07497732,0.58031473
0.47184698,0.07500067,0.58031450
0.47188493,0.07502402,0.58031425
0.47192288,0.07504737,0.58031399
0.47196084,0.07507071,0.58031372
0.47199880,0.07509406,0.58031344
0.47203676,0.07511741,0.58031315
0.47207472,0.07514076,0.58031284
0.47211268,0.07516411,0.58031253
0.47215064,0.07518746,0.58031220
0.47218861,0.07521080,0.58031186
0.47222658,0.07523415,0.58031151
0.47226455,0.07525750,0.58031114
0.47230252,0.07528085,0.58031077
0.47234049,0.07530419,0.58031038
0.47237846,0.07532754,0.58030998
0.47241644,0.07535089,0.58030957
0.47245441,0.07537424,0.58030915
0.47249239,0.07539758,0.58030871
0.47253037,0.07542093,0.58030826
0.47256835,0.07544428,0.58030781
0.47260633,0.07546763,0.58030734
0.47264432,0.07549097,0.58030686
0.47268230,0.07551432,0.58030636
0.47272029,0.07553767,0.58030586
0.47275828,0.07556101,0.58030534
0.47279627,0.07558436,0.58030481
0.47283426,0.07560771,0.58030427
0.47287225,0.07563106,0.58030372
0.47291024,0.07565440,0.58030316
0.47294824,0.07567775,0.58030258
0.47298624,0.07570110,0.58030200
0.47302423,0.07572444,0.58030140
0.47306223,0.07574779,0.58030079
0.47310024,0.07577113,0.58030017
0.47313824,0.07579448,0.58029954
0.47317624,0.07581783,0.58029889
0.47321425,0.07584117,0.58029823
0.47325225,0.07586452,0.58029757
0.47329026,0.07588787,0.58029689
0.47332827,0.07591121,0.58029620
0.47336628,0.07593456,0.58029549
0.47340429,0.07595790,0.58029478
0.47344231,0.07598125,0.58029405
0.47348032,0.07600459,0.58029331
0.47351834,0.07602794,0.58029256
0.47355635,0.07605129,0.58029180
0.47359437,0.07607463,0.58029103
0.47363239,0.07609798,0.58029025
0.47367041,0.07612132,0.58028945
0.47370843,0.07614467,0.58028864
0.47374646,0.07616801,0.58028782
0.47378448,0.07619136,0.58028699
0.47382251,0.07621470,0.58028615
0.47386054,0.07623805,0.58028530
0.47389856,0.07626139,0.58028443
0.47393659,0.07628474,0.58028356
0.47397463,0.07630808,0.58028267
0.47401266,0.07633143,0.58028177
0.47405069,0.07635477,0.58028086
0.47408873,0.07637812,0.58027994
0.47412676,0.07640146,0.58027900
0.47416480,0.07642481,0.58027806
0.47420284,0.07644815,0.58027710
0.47424087,0.07647150,0.58027613
0.47427891,0.07649484,0.58027515
0.47431696,0.07651819,0.58027416
0.47435500,0.07654153,0.58027315
0.47439304,0.07656487,0.58027214
0.47443109,0.07658822,0.58027111
0.47446913,0.07661156,0.58027007
0.47450718,0.07663491,0.58026902
0.47454523,0.07665825,0.58026796
0.47458328,0.07668159,0.58026689
0.47462133,0.07670494,0.58026581
0.47465938,0.07672828,0.58026471
0.47469743,0.07675163,0.58026361
0.47473549,0.07677497,0.58026249
0.47477354,0.07679831,0.58026136
0.47481160,0.07682166,0.58026022
0.47484965,0.07684500,0.58025906
0.47488771,0.07686835,0.58025790
0.47492577,0.07689169,0.58025673
0.47496383,0.07691503,0.58025554
0.47500189,0.07693838,0.58025434
0.47503995,0.07696172,0.58025313
0.47507801,0.07698506,0.58025191
0.47511608,0.07700841,0.58025068
0.47515414,0.07703175,0.58024943
0.47519221,0.07705509,0.58024818
0.47523028,0.07707844,0.58024691
0.47526834,0.07710178,0.58024563
0.47530641,0.07712512,0.58024434
0.47534448,0.07714847,0.58024304
0.47538255,0.07717181,0.58024173
0.47542062,0.07719515,0.58024041
0.47545870,0.07721850,0.58023907
0.47549677,0.07724184,0.58023773
0.47553484,0.07726518,0.58023637
0.47557292,0.07728852,0.58023500
0.47561099,0.07731187,0.58023362
