x,y,z
0.21931143,-0.33989986,0.37957208
0.21927354,-0.33989392,0.37954809
0.21923571,-0.33988794,0.37952409
0.21919792,-0.33988192,0.37950008
0.21916018,-0.33987586,0.37947605
0.21912249,-0.33986977,0.37945200
0.21908485,-0.33986364,0.37942794
0.21904726,-0.33985747,0.37940387
0.21900972,-0.33985127,0.37937978
0.21897223,-0.33984503,0.37935568
0.21893479,-0.33983874,0.37933156
0.21889740,-0.33983243,0.37930743
0.21886005,-0.33982607,0.37928329
0.21882276,-0.33981968,0.37925913
0.21878551,-0.33981325,0.37923496
0.21874832,-0.33980678,0.37921077
0.21871117,-0.33980028,0.37918657
0.21867407,-0.33979374,0.37916235
0.21863702,-0.33978716,0.37913812
0.21860002,-0.33978055,0.37911388
0.21856306,-0.33977390,0.37908962
0.21852616,-0.33976721,0.37906535
0.21848930,-0.33976049,0.37904107
0.21845249,-0.33975372,0.37901677
0.21841573,-0.33974693,0.37899246
0.21837902,-0.33974009,0.37896813
0.21834236,-0.33973322,0.37894380
0.21830574,-0.33972631,0.37891944
0.21826918,-0.33971937,0.37889508
0.21823266,-0.33971239,0.37887070
0.21819619,-0.33970537,0.37884631
0.21815976,-0.33969832,0.37882190
0.21812339,-0.33969123,0.37879749
0.21808706,-0.33968411,0.37877306
0.21805078,-0.33967695,0.37874861
0.21801455,-0.33966975,0.37872416
0.21797836,-0.33966252,0.37869969
0.21794222,-0.33965525,0.37867521
0.21790613,-0.33964794,0.37865071
0.21787009,-0.33964060,0.37862620
0.21783409,-0.33963323,0.37860168
0.21779814,-0.33962581,0.37857715
0.21776224,-0.33961837,0.37855261
0.21772639,-0.33961088,0.37852805
0.21769058,-0.33960336,0.37850348
0.21765482,-0.33959581,0.37847890
0.21761910,-0.33958822,0.37845430
0.21758344,-0.33958060,0.37842970
0.21754782,-0.33957294,0.37840508
0.21751224,-0.33956524,0.37838045
0.21747672,-0.33955751,0.37835580
0.21744123,-0.33954975,0.37833115
0.21740580,-0.33954195,0.37830648
0.21737041,-0.33953411,0.37828180
0.21733507,-0.33952624,0.37825711
0.21729977,-0.33951834,0.37823241
0.21726452,-0.33951040,0.37820770
0.21722932,-0.33950242,0.37818297
0.21719416,-0.33949441,0.37815823
0.21715905,-0.33948637,0.37813349
0.21712399,-0.33947829,0.37810873
0.21708897,-0.33947018,0.37808396
0.21705399,-0.33946203,0.37805917
0.21701906,-0.33945385,0.37803438
0.21698418,-0.33944563,0.37800957
0.21694934,-0.33943738,0.37798476
0.21691455,-0.33942909,0.37795993
0.21687980,-0.33942077,0.37793509
0.21684510,-0.33941242,0.37791024
0.21681045,-0.33940403,0.37788538
0.21677584,-0.33939561,0.37786051
0.21674127,-0.33938716,0.37783563
0.21670675,-0.33937867,0.37781074
0.21667228,-0.33937014,0.37778583
0.21663785,-0.33936159,0.37776092
0.21660346,-0.33935300,0.37773600
0.21656912,-0.33934437,0.37771106
0.21653482,-0.33933571,0.37768612
0.21650057,-0.33932702,0.37766116
0.21646636,-0.33931830,0.37763619
0.21643220,-0.33930954,0.37761122
0.21639809,-0.33930075,0.37758623
0.21636401,-0.33929192,0.37756123
0.21632998,-0.33928306,0.37753623
0.21629600,-0.33927417,0.37751121
0.21626206,-0.33926524,0.37748618
0.21622816,-0.33925629,0.37746115
0.21619431,-0.33924729,0.37743610
0.21616050,-0.33923827,0.37741104
0.21612674,-0.33922921,0.37738598
0.21609302,-0.33922012,0.37736090
0.21605934,-0.33921100,0.37733582
0.21602571,-0.33920184,0.37731072
0.21599212,-0.33919265,0.37728562
0.21595857,-0.33918343,0.37726050
0.21592507,-0.33917418,0.37723538
0.21589161,-0.33916489,0.37721024
0.21585820,-0.33915557,0.37718510
0.21582482,-0.33914622,0.37715995
0.21579149,-0.33913684,0.37713479
0.21575821,-0.33912742,0.37710962
0.21572497,-0.33911797,0.37708444
0.21569177,-0.33910849,0.37705925
0.21565861,-0.33909898,0.37703406
0.21562550,-0.33908943,0.37700885
0.21559243,-0.33907986,0.37698364
0.21555940,-0.33907025,0.37695841
0.21552641,-0.33906061,0.37693318
0.21549347,-0.33905093,0.37690794
0.21546057,-0.33904123,0.37688269
0.21542772,-0.33903149,0.37685744
0.21539490,-0.33902172,0.37683217
0.21536213,-0.33901192,0.37680689
0.21532940,-0.33900209,0.37678161
0.21529671,-0.33899223,0.37675632
0.21526407,-0.33898233,0.37673102
0.21523146,-0.33897241,0.37670571
0.21519890,-0.33896245,0.37668040
0.21516638,-0.33895246,0.37665507
0.21513390,-0.33894244,0.37662974
0.21510147,-0.33893239,0.37660440
0.21506907,-0.33892231,0.37657905
0.21503672,-0.33891219,0.37655370
0.21500441,-0.33890205,0.37652834
0.21497214,-0.33889187,0.37650296
0.21493992,-0.33888167,0.37647759
0.21490773,-0.33887143,0.37645220
0.21487559,-0.33886116,0.37642681
0.21484348,-0.33885086,0.37640141
0.21481142,-0.33884053,0.37637600
0.21477940,-0.33883017,0.37635058
0.21474742,-0.33881978,0.37632516
0.21471548,-0.33880936,0.37629973
0.21468358,-0.33879891,0.37627429
0.21465173,-0.33878842,0.37624884
0.21461991,-0.33877791,0.37622339
0.21458814,-0.33876737,0.37619793
0.21455640,-0.33875679,0.37617247
0.21452471,-0.33874619,0.37614699
0.21449306,-0.33873556,0.37612151
0.21446144,-0.33872489,0.37609603
0.21442987,-0.33871420,0.37607053
0.21439834,-0.33870347,0.37604503
0.21436685,-0.33869272,0.37601953
0.21433540,-0.33868194,0.37599401
0.21430399,-0.33867112,0.37596849
0.21427262,-0.33866028,0.37594297
0.21424129,-0.33864941,0.37591744
0.21421000,-0.33863850,0.37589190
0.21417874,-0.33862757,0.37586635
0.21414753,-0.33861661,0.37584080
0.21411636,-0.33860562,0.37581524
0.21408523,-0.33859460,0.37578968
0.21405414,-0.33858355,0.37576411
0.21402309,-0.33857247,0.37573854
0.21399207,-0.33856136,0.37571295
0.21396110,-0.33855022,0.37568737
0.21393017,-0.33853905,0.37566177
0.21389927,-0.33852786,0.37563618
0.21386842,-0.33851663,0.37561057
0.21383760,-0.33850538,0.37558496
0.21380682,-0.33849410,0.37555935
0.21377609,-0.33848278,0.37553372
0.21374539,-0.33847144,0.37550810
0.21371473,-0.33846007,0.37548247
0.21368411,-0.33844868,0.37545683
0.21365352,-0.33843725,0.37543119
0.21362298,-0.33842579,0.37540554
0.21359247,-0.33841431,0.37537989
0.21356201,-0.33840280,0.37535423
0.21353158,-0.33839126,0.37532856
0.21350119,-0.33837969,0.37530290
0.21347084,-0.33836809,0.37527722
0.21344053,-0.33835646,0.37525155
0.21341025,-0.33834481,0.37522586
0.21338001,-0.33833313,0.37520018
0.21334982,-0.33832142,0.37517448
0.21331965,-0.33830968,0.37514879
0.21328953,-0.33829791,0.37512308
0.21325945,-0.33828612,0.37509738
0.21322940,-0.33827430,0.37507167
0.21319939,-0.33826245,0.37504595
0.21316942,-0.33825057,0.37502023
0.21313949,-0.33823867,0.37499451
0.21310959,-0.33822673,0.37496878
0.21307973,-0.33821477,0.37494305
0.21304991,-0.33820279,0.37491732
0.21302013,-0.33819077,0.37489158
0.21299038,-0.33817873,0.37486583
0.21296067,-0.33816666,0.37484008
0.21293100,-0.33815456,0.37481433
0.21290137,-0.33814244,0.37478858
0.21287177,-0.33813029,0.37476282
0.21284221,-0.33811811,0.37473706
0.21281268,-0.33810590,0.37471129
0.21278320,-0.33809367,0.37468552
0.21275374,-0.33808141,0.37465974
0.21272433,-0.33806912,0.37463397
0.21269495,-0.33805681,0.37460819
0.21266561,-0.33804447,0.37458240
0.21263631,-0.33803210,0.37455662
0.21260704,-0.33801971,0.37453083
0.21257781,-0.33800729,0.37450503
0.21254862,-0.33799484,0.37447923
0.21251946,-0.33798237,0.37445343
0.21249033,-0.33796987,0.37442763
0.21246125,-0.33795734,0.37440183
0.21243220,-0.33794479,0.37437602
0.21240318,-0.33793221,0.37435021
0.21237420,-0.33791961,0.37432439
0.21234526,-0.33790698,0.37429857
0.21231635,-0.33789432,0.37427275
0.21228748,-0.33788163,0.37424693
0.21225865,-0.33786893,0.37422111
0.21222985,-0.33785619,0.37419528
0.21220108,-0.33784343,0.37416945
0.21217235,-0.33783064,0.37414362
0.21214366,-0.33781783,0.37411778
0.21211500,-0.33780499,0.37409195
0.21208638,-0.33779213,0.37406611
0.21205779,-0.33777924,0.37404027
0.21202924,-0.33776632,0.37401442
0.21200072,-0.33775338,0.37398858
0.21197223,-0.33774042,0.37396273
0.21194379,-0.33772742,0.37393688
0.21191537,-0.33771441,0.37391103
0.21188699,-0.33770137,0.37388518
0.21185865,-0.33768830,0.37385933
0.21183034,-0.33767521,0.37383347
0.21180207,-0.33766209,0.37380761
0.21177383,-0.33764895,0.37378175
0.21174562,-0.33763578,0.37375589
0.21171745,-0.33762259,0.37373003
0.21168931,-0.33760937,0.37370417
0.21166121,-0.33759613,0.37367830
0.21163314,-0.33758286,0.37365244
0.21160510,-0.33756957,0.37362657
0.21157710,-0.33755625,0.37360070
0.21154914,-0.33754291,0.37357483
0.21152120,-0.33752955,0.37354896
0.21149330,-0.33751616,0.37352309
0.21146544,-0.33750274,0.37349722
0.21143761,-0.33748930,0.37347134
0.21140981,-0.33747584,0.37344547
0.21138204,-0.33746235,0.37341959
0.21135431,-0.33744884,0.37339372
0.21132661,-0.33743531,0.37336784
0.21129895,-0.33742175,0.37334197
0.21127132,-0.33740816,0.37331609
0.21124372,-0.33739455,0.37329021
0.21121616,-0.33738092,0.37326433
0.21118862,-0.33736727,0.37323846
0.21116113,-0.33735359,0.37321258
0.21113366,-0.33733989,0.37318670
0.21110623,-0.33732616,0.37316082
0.21107883,-0.33731241,0.37313494
0.21105146,-0.33729864,0.37310906
0.21102413,-0.33728484,0.37308318
0.21099682,-0.33727102,0.37305730
0.21096955,-0.33725717,0.37303142
0.21094232,-0.33724331,0.37300555
0.21091511,-0.33722941,0.37297967
0.21088794,-0.33721550,0.37295379
0.21086080,-0.33720156,0.37292791
0.21083369,-0.33718760,0.37290203
0.21080662,-0.33717362,0.37287616
0.21077957,-0.33715961,0.37285028
0.21075256,-0.33714558,0.37282441
0.21072558,-0.33713153,0.37279853
0.21069863,-0.33711746,0.37277266
0.21067172,-0.33710336,0.37274678
0.21064483,-0.33708924,0.37272091
0.21061798,-0.33707509,0.37269504
0.21059116,-0.33706093,0.37266917
0.21056437,-0.33704674,0.37264330
0.21053761,-0.33703253,0.37261743
0.21051089,-0.33701829,0.37259156
0.21048419,-0.33700404,0.37256570
0.21045753,-0.33698976,0.37253983
0.21043090,-0.33697546,0.37251397
0.21040429,-0.33696114,0.37248810
0.21037772,-0.33694679,0.37246224
0.21035118,-0.33693242,0.37243638
0.21032467,-0.33691804,0.37241052
0.21029820,-0.33690362,0.37238467
0.21027175,-0.33688919,0.37235881
0.21024533,-0.33687474,0.37233296
0.21021895,-0.33686026,0.37230711
0.21019259,-0.33684576,0.37228126
0.21016627,-0.33683124,0.37225541
0.21013998,-0.33681670,0.37222957
0.21011371,-0.33680213,0.37220372
0.21008748,-0.33678755,0.37217788
0.21006128,-0.33677294,0.37215204
0.21003510,-0.33675831,0.37212620
0.21000896,-0.33674366,0.37210037
0.20998285,-0.33672899,0.37207453
0.20995676,-0.33671430,0.37204870
0.20993071,-0.33669959,0.37202288
0.20990469,-0.33668485,0.37199705
0.20987870,-0.33667010,0.37197123
0.20985273,-0.33665532,0.37194541
0.20982680,-0.33664052,0.37191959
0.20980090,-0.33662571,0.37189377
0.20977502,-0.33661087,0.37186796
0.20974918,-0.33659601,0.37184215
0.20972336,-0.33658112,0.37181634
0.20969757,-0.33656622,0.37179054
0.20967182,-0.33655130,0.37176474
0.20964609,-0.33653636,0.37173894
0.20962039,-0.33652139,0.37171315
0.20959472,-0.33650641,0.37168736
0.20956908,-0.33649141,0.37166157
0.20954347,-0.33647638,0.37163578
0.20951788,-0.33646134,0.37161000
0.20949233,-0.33644627,0.37158422
0.20946681,-0.33643118,0.37155845
0.20944131,-0.33641608,0.37153267
0.20941584,-0.33640095,0.37150691
0.20939040,-0.33638581,0.37148114
0.20936499,-0.33637064,0.37145538
0.20933961,-0.33635546,0.37142963
0.20931425,-0.33634025,0.37140387
0.20928893,-0.33632502,0.37137812
0.20926363,-0.33630978,0.37135238
0.20923836,-0.33629451,0.37132664
0.20921312,-0.33627923,0.37130090
0.20918790,-0.33626393,0.37127517
0.20916272,-0.33624860,0.37124944
0.20913756,-0.33623326,0.37122371
0.20911243,-0.33621790,0.37119799
0.20908732,-0.33620251,0.37117228
0.20906225,-0.33618711,0.37114656
0.20903720,-0.33617169,0.37112086
0.20901218,-0.33615625,0.37109515
0.20898719,-0.33614079,0.37106945
0.20896222,-0.33612532,0.37104376
0.20893729,-0.33610982,0.37101807
0.20891238,-0.33609430,0.37099239
0.20888749,-0.33607877,0.37096671
0.20886264,-0.33606321,0.37094103
0.20883781,-0.33604764,0.37091536
0.20881300,-0.33603205,0.37088970
0.20878823,-0.33601644,0.37086404
0.20876348,-0.33600081,0.37083838
0.20873876,-0.33598516,0.37081273
0.20871406,-0.33596950,0.37078709
0.20868940,-0.33595381,0.37076145
0.20866475,-0.33593811,0.37073582
0.20864014,-0.33592239,0.37071019
0.20861555,-0.33590665,0.37068457
0.20859099,-0.33589089,0.37065895
0.20856645,-0.33587512,0.37063334
0.20854194,-0.33585933,0.37060773
0.20851746,-0.33584351,0.37058213
0.20849300,-0.33582768,0.37055653
0.20846857,-0.33581184,0.37053094
0.20844416,-0.33579597,0.37050536
0.20841978,-0.33578009,0.37047978
0.20839543,-0.33576419,0.37045421
0.20837110,-0.33574827,0.37042865
0.20834680,-0.33573233,0.37040309
0.20832252,-0.33571638,0.37037753
0.20829827,-0.33570040,0.37035199
0.20827404,-0.33568441,0.37032645
0.20824984,-0.33566841,0.37030091
0.20822567,-0.33565238,0.37027538
0.20820152,-0.33563634,0.37024986
0.20817739,-0.33562028,0.37022435
0.20815329,-0.33560421,0.37019884
0.20812922,-0.33558811,0.37017333
0.20810517,-0.33557200,0.37014784
0.20808115,-0.33555588,0.37012235
0.20805715,-0.33553973,0.37009687
0.20803317,-0.33552357,0.37007139
0.20800922,-0.33550739,0.37004592
0.20798530,-0.33549120,0.37002046
0.20796140,-0.33547498,0.36999501
0.20793752,-0.33545876,0.36996956
0.20791367,-0.33544251,0.36994412
0.20788985,-0.33542625,0.36991869
0.20786604,-0.33540997,0.36989326
0.20784226,-0.33539368,0.36986784
0.20781851,-0.33537736,0.36984243
0.20779478,-0.33536104,0.36981703
0.20777107,-0.33534469,0.36979163
0.20774739,-0.33532833,0.36976624
0.20772374,-0.33531196,0.36974086
0.20770010,-0.33529556,0.36971549
0.20767649,-0.33527915,0.36969012
0.20765291,-0.33526273,0.36966476
0.20762934,-0.33524629,0.36963941
0.20760580,-0.33522983,0.36961407
0.20758229,-0.33521336,0.36958873
0.20755880,-0.33519687,0.36956341
0.20753533,-0.33518037,0.36953809
0.20751188,-0.33516385,0.36951278
0.20748846,-0.33514731,0.36948748
0.20746506,-0.33513076,0.36946218
0.20744169,-0.33511419,0.36943690
0.20741834,-0.33509761,0.36941162
0.20739501,-0.33508101,0.36938635
0.20737170,-0.33506440,0.36936109
0.20734842,-0.33504777,0.36933584
0.20732516,-0.33503113,0.36931059
0.20730192,-0.33501447,0.36928536
0.20727870,-0.33499779,0.36926013
0.20725551,-0.33498111,0.36923492
0.20723234,-0.33496440,0.36920971
0.20720919,-0.33494768,0.36918451
0.20718607,-0.33493095,0.36915932
0.20716296,-0.33491420,0.36913413
0.20713988,-0.33489744,0.36910896
0.20711683,-0.33488066,0.36908380
0.20709379,-0.33486386,0.36905864
0.20707078,-0.33484706,0.36903350
0.20704778,-0.33483023,0.36900836
0.20702481,-0.33481340,0.36898323
0.20700187,-0.33479655,0.36895812
0.20697894,-0.33477968,0.36893301
0.20695603,-0.33476280,0.36890791
0.20693315,-0.33474590,0.36888282
0.20691029,-0.33472900,0.36885774
0.20688745,-0.33471207,0.36883267
0.20686463,-0.33469514,0.36880761
0.20684184,-0.33467819,0.36878256
0.20681906,-0.33466122,0.36875752
0.20679631,-0.33464424,0.36873249
0.20677357,-0.33462725,0.36870747
0.20675086,-0.33461024,0.36868246
0.20672817,-0.33459322,0.36865746
0.20670550,-0.33457619,0.36863247
0.20668285,-0.33455914,0.36860749
0.20666022,-0.33454208,0.36858252
0.20663762,-0.33452500,0.36855756
0.20661503,-0.33450791,0.36853261
0.20659246,-0.33449081,0.36850767
0.20656992,-0.33447369,0.36848274
0.20654739,-0.33445656,0.36845783
0.20652489,-0.33443942,0.36843292
0.20650241,-0.33442227,0.36840802
0.20647994,-0.33440510,0.36838314
0.20645750,-0.33438792,0.36835826
0.20643508,-0.33437072,0.36833340
0.20641267,-0.33435351,0.36830855
0.20639029,-0.33433629,0.36828370
0.20636793,-0.33431906,0.36825887
0.20634559,-0.33430181,0.36823405
0.20632326,-0.33428455,0.36820924
0.20630096,-0.33426728,0.36818445
0.20627868,-0.33425000,0.36815966
0.20625641,-0.33423270,0.36813488
0.20623417,-0.33421539,0.36811012
0.20621194,-0.33419807,0.36808537
0.20618974,-0.33418073,0.36806063
0.20616755,-0.33416338,0.36803590
0.20614539,-0.33414602,0.36801118
0.20612324,-0.33412865,0.36798647
0.20610111,-0.33411127,0.36796178
0.20607900,-0.33409387,0.36793710
0.20605691,-0.33407646,0.36791243
0.20603484,-0.33405904,0.36788777
0.20601279,-0.33404161,0.36786312
0.20599076,-0.33402416,0.36783848
0.20596874,-0.33400671,0.36781386
0.20594675,-0.33398924,0.36778925
0.20592477,-0.33397176,0.36776465
0.20590281,-0.33395427,0.36774007
0.20588087,-0.33393677,0.36771549
0.20585895,-0.33391925,0.36769093
0.20583705,-0.33390172,0.36766638
0.20581517,-0.33388419,0.36764184
0.20579330,-0.33386664,0.36761732
0.20577145,-0.33384908,0.36759281
0.20574962,-0.33383150,0.36756831
0.20572781,-0.33381392,0.36754382
0.20570602,-0.33379632,0.36751935
0.20568424,-0.33377872,0.36749489
0.20566248,-0.33376110,0.36747044
0.20564074,-0.33374347,0.36744600
0.20561902,-0.33372584,0.36742158
0.20559732,-0.33370819,0.36739717
0.20557563,-0.33369052,0.36737278
0.20555396,-0.33367285,0.36734839
0.20553231,-0.33365517,0.36732402
0.20551067,-0.33363748,0.36729967
0.20548905,-0.33361977,0.36727532
0.20546745,-0.33360206,0.36725100
0.20544587,-0.33358433,0.36722668
0.20542431,-0.33356660,0.36720238
0.20540276,-0.33354885,0.36717809
0.20538122,-0.33353110,0.36715381
0.20535971,-0.33351333,0.36712955
0.20533821,-0.33349555,0.36710530
0.20531673,-0.33347777,0.36708107
0.20529527,-0.33345997,0.36705685
0.20527382,-0.33344216,0.36703264
0.20525239,-0.33342435,0.36700845
0.20523097,-0.33340652,0.36698427
0.20520957,-0.33338868,0.36696011
0.20518819,-0.33337084,0.36693596
0.20516683,-0.33335298,0.36691182
0.20514548,-0.33333511,0.36688770
0.20512414,-0.33331724,0.36686359
0.20510283,-0.33329935,0.36683950
0.20508152,-0.33328145,0.36681542
0.20506024,-0.33326355,0.36679136
0.20503897,-0.33324564,0.36676731
0.20501772,-0.33322771,0.36674327
0.20499648,-0.33320978,0.36671925
0.20497526,-0.33319184,0.36669525
0.20495405,-0.33317388,0.36667126
0.20493286,-0.33315592,0.36664728
0.20491169,-0.33313795,0.36662332
0.20489053,-0.33311997,0.36659937
0.20486938,-0.33310199,0.36657544
0.20484825,-0.33308399,0.36655153
0.20482714,-0.33306598,0.36652763
0.20480604,-0.33304797,0.36650374
0.20478496,-0.33302994,0.36647987
0.20476389,-0.33301191,0.36645602
0.20474284,-0.33299387,0.36643218
0.20472180,-0.33297582,0.36640835
0.20470077,-0.33295776,0.36638454
0.20467977,-0.33293970,0.36636075
0.20465877,-0.33292162,0.36633697
0.20463779,-0.33290354,0.36631321
0.20461683,-0.33288544,0.36628947
0.20459588,-0.33286734,0.36626573
0.20457494,-0.33284924,0.36624202
0.20455402,-0.33283112,0.36621832
0.20453311,-0.33281299,0.36619464
0.20451222,-0.33279486,0.36617097
0.20449134,-0.33277672,0.36614732
0.20447047,-0.33275857,0.36612369
0.20444962,-0.33274041,0.36610007
0.20442879,-0.33272225,0.36607647
0.20440796,-0.33270408,0.36605288
0.20438716,-0.33268590,0.36602931
0.20436636,-0.33266771,0.36600576
0.20434558,-0.33264951,0.36598222
0.20432481,-0.33263131,0.36595870
0.20430406,-0.33261310,0.36593520
0.20428332,-0.33259488,0.36591171
0.20426259,-0.33257666,0.36588824
0.20424187,-0.33255842,0.36586479
0.20422117,-0.33254018,0.36584136
0.20420049,-0.33252194,0.36581794
0.20417981,-0.33250368,0.36579453
0.20415915,-0.33248542,0.36577115
0.20413850,-0.33246715,0.36574778
0.20411787,-0.33244888,0.36572443
0.20409724,-0.33243059,0.36570109
0.20407664,-0.33241231,0.36567778
0.20405604,-0.33239401,0.36565448
0.20403545,-0.33237571,0.36563120
0.20401488,-0.33235740,0.36560793
0.20399432,-0.33233908,0.36558468
0.20397378,-0.33232076,0.36556145
0.20395324,-0.33230243,0.36553824
0.20393272,-0.33228409,0.36551505
0.20391221,-0.33226575,0.36549187
0.20389172,-0.33224740,0.36546871
0.20387123,-0.33222905,0.36544557
0.20385076,-0.33221068,0.36542245
0.20383030,-0.33219232,0.36539934
0.20380985,-0.33217394,0.36537625
0.20378941,-0.33215556,0.36535319
0.20376899,-0.33213718,0.36533013
0.20374857,-0.33211879,0.36530710
0.20372817,-0.33210039,0.36528409
0.20370778,-0.33208198,0.36526109
0.20368740,-0.33206357,0.36523811
0.20366704,-0.33204516,0.36521515
0.20364668,-0.33202674,0.36519221
0.20362634,-0.33200831,0.36516929
0.20360600,-0.33198988,0.36514638
0.20358568,-0.33197144,0.36512350
0.20356537,-0.33195300,0.36510063
0.20354507,-0.33193455,0.36507778
0.20352479,-0.33191610,0.36505495
0.20350451,-0.33189764,0.36503214
0.20348424,-0.33187917,0.36500935
0.20346399,-0.33186070,0.36498658
0.20344374,-0.33184223,0.36496382
0.20342351,-0.33182375,0.36494109
0.20340328,-0.33180526,0.36491837
0.20338307,-0.33178677,0.36489568
0.20336287,-0.33176828,0.36487300
0.20334267,-0.33174978,0.36485034
0.20332249,-0.33173127,0.36482770
0.20330232,-0.33171276,0.36480509
0.20328216,-0.33169425,0.36478249
0.20326201,-0.33167573,0.36475991
0.20324187,-0.33165721,0.36473735
0.20322174,-0.33163868,0.36471481
0.20320162,-0.33162015,0.36469229
0.20318150,-0.33160161,0.36466979
0.20316140,-0.33158307,0.36464730
0.20314131,-0.33156452,0.36462484
0.20312123,-0.33154597,0.36460240
0.20310116,-0.33152742,0.36457998
0.20308109,-0.33150886,0.36455758
0.20306104,-0.33149030,0.36453520
0.20304100,-0.33147173,0.36451284
0.20302096,-0.33145316,0.36449050
0.20300094,-0.33143459,0.36446818
0.20298092,-0.33141601,0.36444588
0.20296091,-0.33139743,0.36442360
0.20294092,-0.33137885,0.36440134
0.20292093,-0.33136026,0.36437910
0.20290095,-0.33134166,0.36435688
0.20288098,-0.33132307,0.36433469
0.20286101,-0.33130447,0.36431251
0.20284106,-0.33128586,0.36429036
0.20282112,-0.33126726,0.36426822
0.20280118,-0.33124865,0.36424611
0.20278125,-0.33123004,0.36422401
0.20276133,-0.33121142,0.36420194
0.20274142,-0.33119280,0.36417989
0.20272152,-0.33117418,0.36415786
0.20270163,-0.33115555,0.36413585
0.20268174,-0.33113692,0.36411387
0.20266186,-0.33111829,0.36409190
0.20264199,-0.33109966,0.36406996
0.20262213,-0.33108102,0.36404803
0.20260228,-0.33106238,0.36402613
0.20258243,-0.33104373,0.36400425
0.20256259,-0.33102509,0.36398239
0.20254276,-0.33100644,0.36396056
0.20252294,-0.33098779,0.36393874
0.20250312,-0.33096914,0.36391695
0.20248332,-0.33095048,0.36389518
0.20246352,-0.33093182,0.36387343
0.20244372,-0.33091316,0.36385170
0.20242394,-0.33089450,0.36383000
0.20240416,-0.33087583,0.36380831
0.20238439,-0.33085717,0.36378665
0.20236463,-0.33083850,0.36376501
0.20234487,-0.33081983,0.36374339
0.20232512,-0.33080115,0.36372180
0.20230538,-0.33078248,0.36370023
0.20228564,-0.33076380,0.36367868
0.20226591,-0.33074512,0.36365715
0.20224619,-0.33072644,0.36363564
0.20222647,-0.33070776,0.36361416
0.20220677,-0.33068907,0.36359270
0.20218706,-0.33067039,0.36357127
0.20216737,-0.33065170,0.36354985
0.20214768,-0.33063301,0.36352846
0.20212799,-0.33061432,0.36350709
0.20210832,-0.33059563,0.36348575
0.20208865,-0.33057694,0.36346442
0.20206898,-0.33055824,0.36344312
0.20204932,-0.33053955,0.36342185
0.20202967,-0.33052085,0.36340059
0.20201002,-0.33050215,0.36337936
0.20199038,-0.33048346,0.36335816
0.20197075,-0.33046476,0.36333697
0.20195112,-0.33044606,0.36331581
0.20193149,-0.33042735,0.36329468
0.20191188,-0.33040865,0.36327356
0.20189226,-0.33038995,0.36325248
0.20187266,-0.33037125,0.36323141
0.20185305,-0.33035254,0.36321037
0.20183346,-0.33033384,0.36318935
0.20181387,-0.33031513,0.36316835
0.20179428,-0.33029642,0.36314738
0.20177470,-0.33027772,0.36312644
0.20175512,-0.33025901,0.36310551
0.20173555,-0.33024030,0.36308462
0.20171599,-0.33022160,0.36306374
0.20169643,-0.33020289,0.36304289
0.20167687,-0.33018418,0.36302206
0.20165732,-0.33016547,0.36300126
0.20163777,-0.33014677,0.36298048
0.20161823,-0.33012806,0.36295973
0.20159869,-0.33010935,0.36293900
0.20157916,-0.33009064,0.36291830
0.20155963,-0.33007194,0.36289762
0.20154010,-0.33005323,0.36287696
0.20152058,-0.33003452,0.36285633
0.20150107,-0.33001581,0.36283573
0.20148155,-0.32999711,0.36281515
0.20146205,-0.32997840,0.36279459
0.20144254,-0.32995970,0.36277406
0.20142304,-0.32994099,0.36275355
0.20140355,-0.32992229,0.36273307
0.20138405,-0.32990359,0.36271262
0.20136457,-0.32988488,0.36269218
0.20134508,-0.32986618,0.36267178
0.20132560,-0.32984748,0.36265140
0.20130612,-0.32982878,0.36263104
0.20128665,-0.32981008,0.36261071
0.20126717,-0.32979139,0.36259041
0.20124771,-0.32977269,0.36257013
0.20122824,-0.32975399,0.36254988
0.20120878,-0.32973530,0.36252965
0.20118932,-0.32971661,0.36250945
0.20116987,-0.32969792,0.36248927
0.20115041,-0.32967922,0.36246912
0.20113097,-0.32966054,0.36244900
0.20111152,-0.32964185,0.36242890
0.20109207,-0.32962316,0.36240882
0.20107263,-0.32960448,0.36238878
0.20105320,-0.32958580,0.36236876
0.20103376,-0.32956712,0.36234876
0.20101433,-0.32954844,0.36232879
0.20099490,-0.32952976,0.36230885
0.20097547,-0.32951108,0.36228894
0.20095604,-0.32949241,0.36226905
0.20093662,-0.32947374,0.36224918
0.20091719,-0.32945507,0.36222935
0.20089778,-0.32943640,0.36220954
0.20087836,-0.32941774,0.36218975
0.20085894,-0.32939907,0.36217000
0.20083953,-0.32938041,0.36215027
0.20082012,-0.32936175,0.36213056
0.20080071,-0.32934310,0.36211089
0.20078130,-0.32932445,0.36209124
0.20076189,-0.32930579,0.36207162
0.20074249,-0.32928715,0.36205202
0.20072308,-0.32926850,0.36203245
0.20070368,-0.32924986,0.36201291
0.20068428,-0.32923122,0.36199340
0.20066488,-0.32921258,0.36197391
0.20064548,-0.32919394,0.36195445
0.20062608,-0.32917531,0.36193502
0.20060669,-0.32915668,0.36191561
0.20058729,-0.32913806,0.36189623
0.20056790,-0.32911943,0.36187689
0.20054850,-0.32910081,0.36185756
0.20052911,-0.32908220,0.36183827
0.20050972,-0.32906358,0.36181900
0.20049033,-0.32904497,0.36179976
0.20047094,-0.32902637,0.36178055
